GEOID,GNIS ID,Name,Short Name,State,CBSA,Metropolitan Division,Central,Time Zone,Time Zone 2,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
22031,558521,De Soto Parish,De Soto,LA,43340,,F,America/Chicago,,H1,26821,12463,876.449,18.143,32.0554527,-93.7372843
22033,558530,East Baton Rouge Parish,East Baton Rouge,LA,12940,,T,America/Chicago,,H6,454369,204246,455.502,14.843,30.5382752,-91.0956486
22035,558534,East Carroll Parish,East Carroll,LA,,,F,America/Chicago,,H1,7371,3319,420.887,21.781,32.7325138,-91.2349938
22037,558542,East Feliciana Parish,East Feliciana,LA,12940,,F,America/Chicago,,H1,19452,8124,453.293,2.375,30.8451083,-91.04549
22039,558551,Evangeline Parish,Evangeline,LA,,,F,America/Chicago,,H1,32335,14494,662.431,17.244,30.7289286,-92.4059586
22041,558557,Franklin Parish,Franklin,LA,,,F,America/Chicago,,H1,19752,8936,624.298,10.83,32.1332818,-91.6738319
22043,558567,Grant Parish,Grant,LA,10780,,F,America/Chicago,,H1,22185,9023,643.75,21.061,31.5997335,-92.5594867
22045,558576,Iberia Parish,Iberia,LA,35340,,T,America/Chicago,,H1,69958,31102,574.741,465.623,29.5135336,-91.8396443
22047,558582,Iberville Parish,Iberville,LA,12940,,T,America/Chicago,,H1,30210,13302,618.719,34.232,30.2586177,-91.3494521
22049,558592,Jackson Parish,Jackson,LA,,,F,America/Chicago,,H1,15093,7237,569.378,11.061,32.3020494,-92.5577812
22077,559449,Pointe Coupee Parish,Pointe Coupee,LA,12940,,F,America/Chicago,,H1,20652,11020,556.875,33.481,30.7094908,-91.6008465
22079,559460,Rapides Parish,Rapides,LA,10780,,T,America/Chicago,,H1,129536,58076,1324.11,37.411,31.1985853,-92.5331932
22081,559472,Red River Parish,Red River,LA,,,F,America/Chicago,,H1,7631,3603,388.98,13.228,32.0931019,-93.339845
22083,559481,Richland Parish,Richland,LA,33740,,F,America/Chicago,,H1,20028,8668,555.613,8.792,32.4177704,-91.7635055
22085,559489,Sabine Parish,Sabine,LA,,,F,America/Chicago,,H1,22209,13558,866.625,144.909,31.5640377,-93.5547175
22105,559500,Tangipahoa Parish,Tangipahoa,LA,25220,,T,America/Chicago,,H1,133953,57354,791.172,52.776,30.6266459,-90.4056627
22107,559509,Tensas Parish,Tensas,LA,,,F,America/Chicago,,H1,4127,2815,603.302,38.391,32.0017663,-91.3401039
22109,559517,Terrebonne Parish,Terrebonne,LA,26380,,T,America/Chicago,,H6,108862,47314,1229.888,852.355,29.337521,-90.8377072
22111,559528,Union Parish,Union,LA,33740,,F,America/Chicago,,H1,21049,10458,876.913,28.423,32.8318924,-92.3748019
22113,559538,Vermilion Parish,Vermilion,LA,29180,,F,America/Chicago,,H1,57202,25735,1172.055,359.914,29.8098634,-92.3064566
22115,559548,Vernon Parish,Vernon,LA,,,F,America/Chicago,,H1,48452,21996,1326.726,13.56,31.1083319,-93.184283
22117,559557,Washington Parish,Washington,LA,14220,,T,America/Chicago,,H1,45514,21420,669.637,6.232,30.8533584,-90.0405291
22119,559567,Webster Parish,Webster,LA,33380,,T,America/Chicago,,H1,36761,18325,593.319,21.601,32.7134618,-93.3350463
22121,559570,West Baton Rouge Parish,West Baton Rouge,LA,12940,,T,America/Chicago,,H1,27377,11536,192.346,11.43,30.4636447,-91.3127707
22123,559578,West Carroll Parish,West Carroll,LA,,,F,America/Chicago,,H1,9800,4702,359.686,0.921,32.7885368,-91.4567599
22125,559584,West Feliciana Parish,West Feliciana,LA,12940,,F,America/Chicago,,H1,15358,5086,403.316,22.684,30.8797707,-91.4200251
22127,559594,Winn Parish,Winn,LA,,,F,America/Chicago,,H1,13665,6400,950.004,6.737,31.9442717,-92.6368615
23001,581286,Androscoggin County,Androscoggin,ME,30340,,T,America/New_York,,H1,111532,49923,467.954,29.167,44.1658484,-70.206445
23003,581287,Aroostook County,Aroostook,ME,,,F,America/New_York,,H1,67237,38440,6671.136,156.402,46.6588184,-68.5988778
23005,581288,Cumberland County,Cumberland,ME,38860,,T,America/New_York,,H1,303357,149869,836.193,381.269,43.8060821,-70.3302006
23007,581289,Franklin County,Franklin,ME,,,F,America/New_York,,H1,29839,21014,1697.007,46.828,44.9741567,-70.4440737
23009,581290,Hancock County,Hancock,ME,,,F,America/New_York,,H1,55851,40298,1587.128,757.802,44.5628868,-68.368208
23011,581291,Kennebec County,Kennebec,ME,12300,,T,America/New_York,,H1,124003,62778,867.472,83.702,44.4091601,-69.7672644
23013,581292,Knox County,Knox,ME,,,F,America/New_York,,H1,40729,24331,365.146,778.798,44.0272987,-69.0155475
23015,581293,Lincoln County,Lincoln,ME,,,F,America/New_York,,H1,35466,23698,455.867,243.746,43.9977873,-69.5257593
23017,581294,Oxford County,Oxford,ME,,,F,America/New_York,,H1,58276,36355,2076.957,98.798,44.4997818,-70.7565746
23019,581295,Penobscot County,Penobscot,ME,12620,,T,America/New_York,,H1,152640,75119,3397.182,159.855,45.4005123,-68.6494281
23021,581296,Piscataquis County,Piscataquis,ME,,,F,America/New_York,,H1,16936,14655,3960.847,417.19,45.8373643,-69.2845234
23023,581297,Sagadahoc County,Sagadahoc,ME,38860,,F,America/New_York,,H1,36868,18999,253.979,116.051,43.9117269,-69.839309
23025,581298,Somerset County,Somerset,ME,,,F,America/New_York,,H1,50656,29929,3924.27,169.091,45.5138566,-69.9588145
23027,581299,Waldo County,Waldo,ME,,,F,America/New_York,,H1,39772,22012,729.981,122.776,44.4852469,-69.1218808
23029,581300,Washington County,Washington,ME,,,F,America/New_York,,H1,31096,21723,2562.725,694.848,44.9694591,-67.6090595
23031,581301,York County,York,ME,38860,,T,America/New_York,,H1,212691,112660,991.196,278.516,43.4292258,-70.6701465
24041,592947,Talbot County,Talbot,MD,20660,,T,America/New_York,,H1,37663,19606,268.556,208.252,38.7491002,-76.1786171
24029,593907,Kent County,Kent,MD,,,F,America/New_York,,H1,19289,10320,276.988,136.458,39.2356039,-76.0958206
24011,595737,Caroline County,Caroline,MD,,,F,America/New_York,,H1,33320,13473,319.442,6.478,38.8717218,-75.831601
24035,596089,Queen Anne's County,Queen Anne's,MD,12580,,F,America/New_York,,H1,50316,21405,371.669,139.026,39.0376284,-76.085036
24015,596115,Cecil County,Cecil,MD,37980,48864,T,America/New_York,,H1,103876,43957,346.3,71.537,39.5624203,-75.948107
24019,596495,Dorchester County,Dorchester,MD,15700,,T,America/New_York,,H1,32557,16400,540.765,442.223,38.422608,-76.0833253
24039,596907,Somerset County,Somerset,MD,41540,,F,America/New_York,,H1,24672,10938,319.749,290.601,38.0800661,-75.8534706
25001,606927,Barnstable County,Barnstable,MA,12700,,T,America/New_York,,H1,229436,165068,394.2,911.341,41.7734493,-70.2381375
25003,606928,Berkshire County,Berkshire,MA,38340,,T,America/New_York,,H4,128763,69762,926.874,19.579,42.3706755,-73.206413
25005,606929,Bristol County,Bristol,MA,39300,,T,America/New_York,,H1,576699,243297,553.111,138.015,41.7570887,-71.0885015
25007,606930,Dukes County,Dukes,MA,47240,,T,America/New_York,,H1,20543,17621,103.202,387.759,41.3887747,-70.6987716
25009,606931,Essex County,Essex,MA,14460,15764,T,America/New_York,,H4,806103,326936,492.513,335.976,42.6389156,-70.8679197
25011,606932,Franklin County,Franklin,MA,24640,,T,America/New_York,,H4,70980,34395,699.208,25.328,42.5831152,-72.5918577
25013,606933,Hampden County,Hampden,MA,44140,,T,America/New_York,,H4,464575,196957,617.005,17.149,42.135115,-72.6316486
25015,606934,Hampshire County,Hampshire,MA,11200,,T,America/New_York,,H4,153931,66174,527.236,18.002,42.3401556,-72.6637862
25017,606935,Middlesex County,Middlesex,MA,14460,15764,T,America/New_York,,H4,1623109,658555,817.866,29.08,42.4855368,-71.391744
25019,606936,Nantucket County,Nantucket,MA,34880,,T,America/New_York,,H4,14065,12287,46.192,257.463,41.3012406,-70.1281132
25021,606937,Norfolk County,Norfolk,MA,14460,14454,T,America/New_York,,H1,722112,291316,396.103,48.246,42.1709805,-71.1838291
25023,606938,Plymouth County,Plymouth,MA,14460,14454,T,America/New_York,,H1,529548,215021,658.501,434.796,41.9874354,-70.7370758
25025,606939,Suffolk County,Suffolk,MA,14460,14454,T,America/New_York,,H4,785443,350419,58.253,61.969,42.34869,-70.9856053
25027,606940,Worcester County,Worcester,MA,49340,,T,America/New_York,,H4,858898,351506,1510.677,68.476,42.3513946,-71.907727
27003,659447,Anoka County,Anoka,MN,33460,,T,America/Chicago,,H1,363985,138533,421.973,24.108,45.273243,-93.2464687
27005,659448,Becker County,Becker,MN,19810,,T,America/Chicago,,H1,35202,19673,1315.037,130.113,46.9346534,-95.673917
27007,659449,Beltrami County,Beltrami,MN,13420,,T,America/Chicago,,H1,46274,21403,2504.643,550.487,47.9737722,-94.9376157
27009,659450,Benton County,Benton,MN,41060,,T,America/Chicago,,H1,41300,17318,408.303,4.744,45.6991359,-93.9988298
27011,659451,Big Stone County,Big Stone,MN,,,F,America/Chicago,,H1,5161,2980,499.129,28.937,45.4261064,-96.4109475
27013,659452,Blue Earth County,Blue Earth,MN,31860,,T,America/Chicago,,H1,69022,29264,747.836,17.745,44.0345852,-94.0670299
27015,659453,Brown County,Brown,MN,35580,,T,America/Chicago,,H1,25880,11765,611.109,7.156,44.2421397,-94.7275713
27017,659454,Carlton County,Carlton,MN,20260,,F,America/Chicago,,H1,36362,15739,861.191,13.967,46.5923797,-92.6770512
27019,659455,Carver County,Carver,MN,33460,,T,America/Chicago,,H1,107216,40570,353.879,22.035,44.8206846,-93.802599
27021,659456,Cass County,Cass,MN,14660,,F,America/Chicago,,H1,30288,24136,2021.464,392.509,46.9495991,-94.3253499
27023,659457,Chippewa County,Chippewa,MN,,,F,America/Chicago,,H1,12466,5640,581.223,6.656,45.0223549,-95.5666809
27025,659458,Chisago County,Chisago,MN,33460,,F,America/Chicago,,H1,56927,22443,414.9,27.484,45.5024731,-92.9083422
27027,659459,Clay County,Clay,MN,22020,,T,America/Chicago,,H1,65307,26987,1045.176,7.453,46.8923491,-96.4906558
27029,659460,Clearwater County,Clearwater,MN,,,F,America/Chicago,,H1,8541,4464,999.003,31.131,47.577769,-95.3789968
27031,659461,Cook County,Cook,MN,,,F,America/Chicago,,H1,5611,5982,1452.576,1887.231,47.7266725,-90.3859866
27033,659462,Cottonwood County,Cottonwood,MN,,,F,America/Chicago,,H1,11481,5157,639.973,8.591,44.0071075,-95.181153
27035,659463,Crow Wing County,Crow Wing,MN,14660,,T,America/Chicago,,H1,66558,41796,998.359,158.191,46.4823738,-94.070878
27037,659464,Dakota County,Dakota,MN,33460,,T,America/Chicago,,H1,439179,174164,562.557,24.323,44.6718946,-93.0654406
27039,659465,Dodge County,Dodge,MN,40340,,F,America/Chicago,,H1,20893,8334,439.396,0.311,44.0225947,-92.862092
27041,659466,Douglas County,Douglas,MN,10820,,T,America/Chicago,,H1,39081,21881,636.878,83.3,45.9337458,-95.4535006
27043,659467,Faribault County,Faribault,MN,,,F,America/Chicago,,H1,13931,6915,712.479,9.425,43.6739283,-93.9479993
27045,659468,Fillmore County,Fillmore,MN,40340,,F,America/Chicago,,H1,21251,9609,861.333,0.794,43.6740047,-92.0901755
27047,659469,Freeborn County,Freeborn,MN,10660,,T,America/Chicago,,H1,30857,14150,707.245,15.176,43.6738442,-93.3488159
27049,659470,Goodhue County,Goodhue,MN,39860,,T,America/Chicago,,H1,47697,20905,756.713,22.824,44.4096874,-92.7229011
27051,659471,Grant County,Grant,MN,,,F,America/Chicago,,H1,6091,3166,547.8,27.686,45.9340473,-96.0121829
27053,659472,Hennepin County,Hennepin,MN,33460,,T,America/Chicago,,H1,1270787,556973,554.006,52.743,45.004566,-93.4769672
27055,659473,Houston County,Houston,MN,29100,,T,America/Chicago,,H1,18826,8725,552.113,16.724,43.671444,-91.4928319
27057,659474,Hubbard County,Hubbard,MN,,,F,America/Chicago,,H1,21479,14729,926.012,73.487,47.1086322,-94.916619
27059,659475,Isanti County,Isanti,MN,33460,,F,America/Chicago,,H1,41257,16682,435.781,15.909,45.5614906,-93.2951633
27061,659476,Itasca County,Itasca,MN,24330,,T,America/Chicago,,H1,45054,25595,2667.513,260.276,47.5095165,-93.6319628
27063,659477,Jackson County,Jackson,MN,,,F,America/Chicago,,H1,9990,4912,702.972,16.263,43.6741733,-95.154113
27065,659478,Kanabec County,Kanabec,MN,,,F,America/Chicago,,H1,16145,7770,521.61,12.067,45.9452191,-93.2934676
27067,659479,Kandiyohi County,Kandiyohi,MN,48820,,T,America/Chicago,,H1,43686,20032,797.365,65.012,45.1523997,-95.0047439
27069,659480,Kittson County,Kittson,MN,,,F,America/Chicago,,H1,4191,2282,1099.0,4.795,48.7766693,-96.782796
27071,659481,Koochiching County,Koochiching,MN,,,F,America/Chicago,,H1,12072,7440,3104.706,51.258,48.2454637,-93.7833744
27073,659482,Lac qui Parle County,Lac qui Parle,MN,,,F,America/Chicago,,H1,6736,3483,765.021,12.992,44.9954874,-96.1734783
27077,659483,Lake of the Woods County,Lake of the Woods,MN,,,F,America/Chicago,,H1,3786,3436,1297.653,482.174,48.7712789,-94.9045317
27075,659484,Lake County,Lake,MN,,,F,America/Chicago,,H1,10915,7379,2109.108,881.821,47.5232214,-91.4088291
27079,659485,Le Sueur County,Le Sueur,MN,33460,,F,America/Chicago,,H1,28795,12889,448.733,25.18,44.3714428,-93.730115
27081,659486,Lincoln County,Lincoln,MN,,,F,America/Chicago,,H1,5630,3062,536.786,11.646,44.4125964,-96.2670873
27083,659487,Lyon County,Lyon,MN,32140,,T,America/Chicago,,H1,25352,11188,714.411,7.257,44.4134916,-95.8389749
27087,659488,Mahnomen County,Mahnomen,MN,,,F,America/Chicago,,H1,5389,2569,557.867,25.039,47.325236,-95.8090496
27089,659489,Marshall County,Marshall,MN,,,F,America/Chicago,,H1,9017,4430,1775.06,37.843,48.3581268,-96.3684757
27091,659490,Martin County,Martin,MN,21860,,T,America/Chicago,,H1,19960,9737,712.331,17.247,43.6743621,-94.5510703
27085,659491,McLeod County,McLeod,MN,26780,,T,America/Chicago,,H1,36727,15869,491.51,14.067,44.8235591,-94.2724356
27093,659492,Meeker County,Meeker,MN,,,F,America/Chicago,,H1,23352,10618,607.968,36.646,45.1231107,-94.527336
27095,659493,Mille Lacs County,Mille Lacs,MN,33460,,F,America/Chicago,,H1,26680,12875,572.306,109.241,45.938046,-93.6300951
27097,659494,Morrison County,Morrison,MN,,,F,America/Chicago,,H1,34023,16130,1125.094,28.292,46.0126177,-94.2684153
27099,659495,Mower County,Mower,MN,12380,,T,America/Chicago,,H1,40082,16933,711.273,0.238,43.671501,-92.7524899
27101,659496,Murray County,Murray,MN,,,F,America/Chicago,,H1,8170,4418,704.667,14.839,44.0221211,-95.7632769
27103,659497,Nicollet County,Nicollet,MN,31860,,T,America/Chicago,,H1,34380,13461,448.517,18.338,44.3498594,-94.2474503
27105,659498,Nobles County,Nobles,MN,49380,,T,America/Chicago,,H1,22194,8424,715.117,7.434,43.6742398,-95.7533864
27107,659499,Norman County,Norman,MN,,,F,America/Chicago,,H1,6457,3213,872.789,3.941,47.3264762,-96.4552777
27109,659500,Olmsted County,Olmsted,MN,40340,,T,America/Chicago,,H1,162307,69216,653.509,1.246,44.0037834,-92.4017876
27111,659501,Otter Tail County,Otter Tail,MN,22260,,T,America/Chicago,,H1,60072,36513,1971.635,252.693,46.4088216,-95.7080447
27113,659502,Pennington County,Pennington,MN,,,F,America/Chicago,,H1,13995,6673,616.52,1.675,48.0662266,-96.0367078
27115,659503,Pine County,Pine,MN,,,F,America/Chicago,,H1,29090,17017,1411.337,23.271,46.1207639,-92.7412817
27117,659504,Pipestone County,Pipestone,MN,,,F,America/Chicago,,H1,9380,4339,465.053,0.906,44.022996,-96.2586461
27119,659505,Polk County,Polk,MN,24220,,T,America/Chicago,,H1,31128,14672,1970.999,26.792,47.7738535,-96.4018033
27121,659506,Pope County,Pope,MN,,,F,America/Chicago,,H1,11312,6375,674.554,42.36,45.5860253,-95.4444976
27123,659507,Ramsey County,Ramsey,MN,33460,,T,America/Chicago,,H1,547202,229364,152.249,17.764,45.0171107,-93.0995677
27125,659508,Red Lake County,Red Lake,MN,,,F,America/Chicago,,H1,3912,1872,432.407,0.088,47.8716944,-96.0953034
27127,659509,Redwood County,Redwood,MN,,,F,America/Chicago,,H1,15428,7110,878.573,3.174,44.4036612,-95.2538342
27129,659510,Renville County,Renville,MN,,,F,America/Chicago,,H1,14707,6950,982.905,4.19,44.726814,-94.9471432
27131,659511,Rice County,Rice,MN,22060,,T,America/Chicago,,H1,67152,25064,495.845,20.102,44.3542665,-93.2966786
27133,659512,Rock County,Rock,MN,43620,,F,America/Chicago,,H1,9659,4236,482.459,0.27,43.6746306,-96.2532074
27135,659513,Roseau County,Roseau,MN,,,F,America/Chicago,,H1,15294,7159,1671.739,6.534,48.775147,-95.810806
27139,659514,Scott County,Scott,MN,33460,,T,America/Chicago,,H1,151347,54650,356.11,12.278,44.6485067,-93.5358923
27141,659515,Sherburne County,Sherburne,MN,33460,,T,America/Chicago,,H1,97820,36034,432.947,18.169,45.4439598,-93.7745949
27143,659516,Sibley County,Sibley,MN,,,F,America/Chicago,,H1,14950,6462,588.841,11.71,44.5794793,-94.2321387
27145,659517,Stearns County,Stearns,MN,41060,,T,America/Chicago,,H1,158622,65786,1342.876,47.02,45.5521397,-94.6130328
27147,659518,Steele County,Steele,MN,36940,,T,America/Chicago,,H1,37396,15731,429.548,2.692,44.0223365,-93.2260822
27149,659519,Stevens County,Stevens,MN,,,F,America/Chicago,,H1,9682,4202,563.659,11.713,45.586139,-96.0002648
27151,659520,Swift County,Swift,MN,,,F,America/Chicago,,H1,9806,4683,742.027,10.13,45.282731,-95.6814805
27153,659521,Todd County,Todd,MN,,,F,America/Chicago,,H1,25277,12841,945.098,34.416,46.0706266,-94.8976027
27155,659522,Traverse County,Traverse,MN,,,F,America/Chicago,,H1,3345,1889,573.872,11.979,45.7721845,-96.4716414
27157,659523,Wabasha County,Wabasha,MN,40340,,F,America/Chicago,,H1,21460,10183,522.922,26.593,44.2842948,-92.2302548
27159,659524,Wadena County,Wadena,MN,,,F,America/Chicago,,H1,14108,6971,536.347,6.954,46.5857542,-94.9694324
27161,659525,Waseca County,Waseca,MN,,,F,America/Chicago,,H1,18953,7899,423.363,9.612,44.0221237,-93.5872832
27163,659526,Washington County,Washington,MN,33460,,T,America/Chicago,,H1,268651,104880,384.718,38.593,45.0388947,-92.8838138
27165,659527,Watonwan County,Watonwan,MN,,,F,America/Chicago,,H1,11205,4879,434.947,4.783,43.9784279,-94.6140606
27167,659528,Wilkin County,Wilkin,MN,47420,,T,America/Chicago,,H1,6454,2992,751.038,0.186,46.3570753,-96.4683402
27169,659529,Winona County,Winona,MN,49100,,T,America/Chicago,,H1,49792,21702,626.177,15.464,43.98685,-91.779157
27171,659530,Wright County,Wright,MN,33460,,T,America/Chicago,,H1,142543,54942,661.148,53.243,45.1739308,-93.9630668
27173,659531,Yellow Medicine County,Yellow Medicine,MN,,,F,America/Chicago,,H1,9569,4526,759.101,4.127,44.7162497,-95.8683594
27137,662850,Saint Louis County,St. Louis,MN,20260,,T,America/Chicago,,H1,200122,103719,6248.116,612.427,47.5898679,-92.4614887
27001,663198,Aitkin County,Aitkin,MN,,,F,America/Chicago,,H1,15859,14197,1821.369,173.503,46.6081925,-93.415506
28001,695726,Adams County,Adams,MS,35020,,T,America/Chicago,,H1,29425,14893,462.344,25.202,31.4829429,-91.3534983
28005,695727,Amite County,Amite,MS,,,F,America/Chicago,,H1,12683,7231,730.1,1.497,31.1743965,-90.8044315
28007,695728,Attala County,Attala,MS,,,F,America/Chicago,,H1,17842,8354,734.957,1.709,33.0862935,-89.5815416
28009,695729,Benton County,Benton,MS,32820,,F,America/Chicago,,H1,7637,4080,406.616,2.038,34.8172865,-89.1884755
28011,695730,Bolivar County,Bolivar,MS,17380,,T,America/Chicago,,H1,30688,13685,876.507,31.447,33.7970684,-90.8805692
28013,695731,Calhoun County,Calhoun,MS,,,F,America/Chicago,,H1,13193,6743,586.573,1.386,33.93645,-89.3364452
28015,695732,Carroll County,Carroll,MS,24900,,F,America/Chicago,,H1,9930,4946,628.388,6.197,33.4485259,-89.9201977
28017,695733,Chickasaw County,Chickasaw,MS,,,F,America/Chicago,,H1,17024,7794,501.782,2.464,33.9207999,-88.9478638
28019,695734,Choctaw County,Choctaw,MS,,,F,America/Chicago,,H1,8208,4350,418.197,1.658,33.3473071,-89.2483812
28021,695735,Claiborne County,Claiborne,MS,,,F,America/Chicago,,H1,9044,3948,487.415,13.788,31.9736926,-90.9118133
28023,695736,Clarke County,Clarke,MS,32940,,F,America/Chicago,,H1,15553,7631,691.576,1.959,32.0414017,-88.6894044
28025,695737,Clay County,Clay,MS,,,F,America/Chicago,,H1,18598,9018,410.072,5.937,33.6556666,-88.7815762
28027,695738,Coahoma County,Coahoma,MS,17260,,T,America/Chicago,,H1,21264,10200,553.102,29.933,34.2300109,-90.6017224
28029,695739,Copiah County,Copiah,MS,27140,,F,America/Chicago,,H1,28210,12411,777.285,2.179,31.8692374,-90.4487987
28031,695740,Covington County,Covington,MS,,,F,America/Chicago,,H1,18323,8335,413.819,1.112,31.6332182,-89.5526288
28033,695741,DeSoto County,DeSoto,MS,32820,,T,America/Chicago,,H1,186214,72572,476.346,19.396,34.8753522,-89.9911237
28035,695742,Forrest County,Forrest,MS,25620,,T,America/Chicago,,H1,77917,33542,466.042,4.198,31.1888694,-89.2578598
28037,695743,Franklin County,Franklin,MS,,,F,America/Chicago,,H1,7690,4287,563.964,2.8,31.4771453,-90.8978501
28039,695744,George County,George,MS,,,F,America/Chicago,,H1,24547,10256,478.696,4.957,30.8626068,-88.6440346
28041,695745,Greene County,Greene,MS,,,F,America/Chicago,,H1,13672,5124,712.738,5.958,31.2142248,-88.6391629
