OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
|||||||27590708594383|08089|Otero County|3268424301|20092555|G4020|H1|A|3258374547|20061440
|||||||27590406073520|08091|Ouray County|1400332623|3986292|G4020|H1|A|1400332623|3986292
|||||||27590708937315|08093|Park County|5681165604|43519329|G4020|H1|A|5681165604|43519329
|||||||27590358988457|08095|Phillips County|1781724976|301808|G4020|H1|A|1781724976|301808
|||||||27590359693979|08097|Pitkin County|2514104905|6472577|G4020|H1|A|2492302695|6472228
|||||||27590360788040|08099|Prowers County|4243457240|15317423|G4020|H1|A|4232425885|15282258
|||||||27590704502959|08101|Pueblo County|6181242644|28941441|G4020|H1|A|5982417970|27002065
|||||||27590361870812|08103|Rio Blanco County|8342275014|4868111|G4020|H1|A|8342275014|4868111
|||||||27590362768099|08105|Rio Grande County|2361956083|984295|G4020|H1|A|2361956083|984295
|||||||27590406887190|08107|Routt County|6117602800|15831744|G4020|H1|A|6091418963|15798661
|||||||27590710012671|08109|Saguache County|8206547699|4454510|G4020|H1|A|8206547699|4454510
|||||||27590364782268|08111|San Juan County|1003660672|2035929|G4020|H1|A|1003660672|2035929
|||||||27590365483912|08113|San Miguel County|3332602595|5207582|G4020|H1|A|3314800899|5207582
|||||||27590365890797|08115|Sedgwick County|1419419015|3530746|G4020|H1|A|1419419015|3530746
|||||||27590710499702|08117|Summit County|1575563237|28310936|G4020|H1|A|1512294704|28052515
|||||||27590710908061|08119|Teller County|1442817270|4960197|G4020|H1|A|1422953560|4958228
|||||||27590354287524|08121|Washington County|6521806795|15207397|G4020|H1|A|6521806795|15207397
|||||||27590370815984|08123|Weld County|10320950482|82372144|G4020|H1|A|10094521156|78604850
|||||||27590366603343|08125|Yuma County|6123763559|11134665|G4020|H1|A|6123763559|11134665
|||||||27590697754523|09001|Fairfield County|1618664029|549280913|G4020|H4|N|537654091|514215863
|||||||27590331903538|09003|Hartford County|1903467948|40619801|G4020|H4|N|738371881|19593303
|||||||27590347483092|09005|Litchfield County|2384123146|62350378|G4020|H4|N|2177465748|56864469
|||||||27590334171251|09007|Middlesex County|956493753|180679141|G4020|H4|N|715978339|175212186
|||||||27590338916281|09009|New Haven County|1565143226|667604268|G4020|H4|N|518622865|634473496
|||||||27590349989035|09011|New London County|1722511318|276863144|G4020|H4|N|1372159184|245273922
|||||||275901151026498|09013|Tolland County|1062807467|17549693|G4020|H4|N|930086545|15224810
|||||||27590344256872|09015|Windham County|1328477629|21478813|G4020|H4|N|1217578078|18617558
|||||||27590404589427|10001|Kent County|1517891095|549776917|G4020|H1|A|1309226509|546867818
|||||||27590331579041|10003|New Castle County|1104206946|175316802|G4020|H1|A|549050722|140718542
|||||||27590337189172|10005|Sussex County|2424633517|674085951|G4020|H1|A|2075672470|662157141
|||||||27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|2040748829|237835781
|||||||2759050338663|12003|Baker County|1515738972|9686120|G4020|H1|A|1493843978|9686120
|||||||2759081944609|12005|Bay County|1964874034|1833915193|G4020|H1|A|1710492433|1821102546
|||||||2759078386246|12007|Bradford County|761362121|16905200|G4020|H1|A|740202118|16468177
|||||||27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|1864094306|1272213985
|||||||27590379244928|12011|Broward County|3115058072|273491305|G4020|H1|A|2115273456|218642803
|||||||2759086549536|12013|Calhoun County|1469394597|18070425|G4020|H1|A|1469394597|18070425
|||||||27590331883763|12015|Charlotte County|1764089884|689239393|G4020|H1|A|1406760608|657601093
|||||||2759086675897|12017|Citrus County|1507161659|981147323|G4020|H1|A|1128621541|968880161
|||||||2759050422701|12019|Clay County|1565935901|100834764|G4020|H1|A|1282744686|67154604
|||||||27590373886258|12021|Collier County|5172076456|1575209325|G4020|H1|A|4670529652|1531023929
|||||||2759081703660|12023|Columbia County|2065648312|9755972|G4020|H1|A|1991685146|9134069
|||||||27590333526051|12027|DeSoto County|1649031791|6243548|G4020|H1|A|1620999965|6226587
|||||||2759050492710|12029|Dixie County|1826029565|876347537|G4020|H1|A|1826029565|876347537
|||||||2759046365745|12031|Duval County|1975244256|403564956|G4020|H6|C|890688125|271214148
|||||||27590117561516|12033|Escambia County|1701603649|1213972864|G4020|H1|A|1225212747|1202214806
|||||||2759086769969|12035|Flagler County|1259255278|219183435|G4020|H1|A|1075832626|214081596
|||||||2759086824527|12037|Franklin County|1411498965|2270440522|G4020|H1|A|1411498965|2270440522
|||||||2759086881977|12039|Gadsden County|1337405283|31475262|G4020|H1|A|1321465642|31475262
|||||||2759046589765|12041|Gilchrist County|905705571|14362143|G4020|H1|A|905705571|14362143
|||||||27590379679504|12043|Glades County|2089659345|467293938|G4020|H1|A|2086030805|467017104
|||||||2759086954056|12045|Gulf County|1433437353|624436316|G4020|H1|A|1433437353|624436316
|||||||2759049845552|12047|Hamilton County|1332018549|12330813|G4020|H1|A|1332018549|12330813
|||||||27590375121092|12049|Hardee County|1651297014|1472455|G4020|H1|A|1635127266|1472455
|||||||27590380078051|12051|Hendry County|2993896403|86578552|G4020|H1|A|2956752041|86155218
|||||||2759087070846|12053|Hernando County|1224975810|627928028|G4020|H1|A|965935809|618162972
|||||||27590338242286|12055|Highlands County|2635726544|230667884|G4020|H1|A|2459416610|211054156
|||||||27590382284017|12057|Hillsborough County|2646680847|803027226|G4020|H1|A|1344487798|723810793
|||||||2759087183884|12059|Holmes County|1240232910|26393540|G4020|H1|A|1240232910|26393540
|||||||27590341262617|12061|Indian River County|1302272805|295509938|G4020|H1|A|1064538317|266186522
|||||||2759087285990|12063|Jackson County|2378091733|94217116|G4020|H1|A|2366834398|94198061
|||||||2759087362017|12065|Jefferson County|1549018611|193063921|G4020|H1|A|1549018611|193063921
|||||||2759046680971|12067|Lafayette County|1407256302|11817999|G4020|H1|A|1407256302|11817999
|||||||27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|2036943896|471452717
|||||||27590349480135|12071|Lee County|2022803068|1900583561|G4020|H1|A|972664553|1784058828
|||||||2759087487836|12073|Leon County|1731224399|86410055|G4020|H1|A|1406286761|75794556
|||||||2759087676612|12075|Levy County|2896183121|1224372357|G4020|H1|A|2896183121|1224372357
|||||||2759087750404|12077|Liberty County|2164099094|19582444|G4020|H1|A|2164099094|19582444
|||||||2759078867665|12079|Madison County|1804001483|49634046|G4020|H1|A|1804001483|49634046
|||||||27590351988147|12081|Manatee County|1923744062|573084803|G4020|H1|A|1469819161|537384292
|||||||27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|3612972708|188543207
|||||||27590354221720|12085|Martin County|1408491293|542091557|G4020|H1|A|1191049624|477332224
|||||||27590385017141|12086|Miami-Dade County|4920728991|1267583864|G4020|H1|A|3893116358|1160777553
|||||||27590355772672|12087|Monroe County|2546067521|11153842007|G4020|H1|A|2453416384|11139373291
|||||||2759078453168|12089|Nassau County|1680075562|200050173|G4020|H1|A|1549140532|197104515
|||||||2759088096446|12091|Okaloosa County|2409192557|819717338|G4020|H1|A|2131400456|798906209
|||||||27590357087143|12093|Okeechobee County|1992126184|317924583|G4020|H1|A|1933379662|315906378
|||||||2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|1131350430|145745549
|||||||27590360974220|12097|Osceola County|3438328928|462135107|G4020|H1|A|3028092524|452542674
|||||||27590354221721|12099|Palm Beach County|5087510105|1084950939|G4020|H1|A|3870201562|1020474298
|||||||27590366517485|12101|Pasco County|1933733392|694477432|G4020|H1|A|1164502384|673719049
|||||||2759088505238|12103|Pinellas County|708892951|1525080658|G4020|H1|A|51635519|1412644027
|||||||27590369597060|12105|Polk County|4656186394|550757251|G4020|H1|A|3678579705|434553370
|||||||2759089585050|12107|Putnam County|1886452945|255262400|G4020|H1|A|1839063100|254809383
|||||||2759047968942|12109|St. Johns County|1555661651|572103225|G4020|H1|A|1172972104|531316709
|||||||27590341262619|12111|St. Lucie County|1480593673|300906587|G4020|H1|A|1081753952|250305404
|||||||2759090303811|12113|Santa Rosa County|2622106399|543294939|G4020|H1|A|2354241119|540673080
|||||||27590497572296|12115|Sarasota County|1440039085|1086628535|G4020|H1|A|854557118|1030974000
|||||||2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|362589121|72739806
|||||||27590374600382|12119|Sumter County|1442967719|58773420|G4020|H1|A|1289502750|51745514
|||||||2759047772219|12121|Suwannee County|1783430092|9505389|G4020|H1|A|1769704526|9501516
|||||||2759047862157|12123|Taylor County|2702224058|1213576997|G4020|H1|A|2686879750|1213576997
|||||||27590495217235|12125|Union County|630804540|16049423|G4020|H1|A|630804540|16049423
|||||||2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|2203543977|818525853
|||||||2759091027740|12129|Wakulla County|1570615734|804111188|G4020|H1|A|1545443680|804111188
|||||||2759091152601|12131|Walton County|2689165614|961289588|G4020|H1|A|2586432339|953096799
|||||||2759087285991|12133|Washington County|1514305979|81008171|G4020|H1|A|1514305979|81008171
|||||||27590331883765|13001|Appling County|1316424660|10326621|G4020|H1|A|1300213288|10313313
|||||||2759048077724|13003|Atkinson County|887636774|4701677|G4020|H1|A|887636774|4701677
|||||||27590403629039|13005|Bacon County|735770219|4506310|G4020|H1|A|735770219|4506310
|||||||2759091382447|13007|Baker County|885665381|18598653|G4020|H1|A|885665381|18598653
|||||||27590344758363|13009|Baldwin County|670025212|24806035|G4020|H1|A|618785429|24759214
|||||||27590346181564|13011|Banks County|602473940|4635947|G4020|H1|A|597715857|4628806
|||||||27590347455955|13013|Barrow County|417082919|4909580|G4020|H1|A|266854298|3742749
|||||||27590367677920|13015|Bartow County|1188568883|27370205|G4020|H1|A|1030552925|25601882
|||||||2759048118241|13017|Ben Hill County|647802123|9814374|G4020|H1|A|625777914|9289218
|||||||2759048322529|13019|Berrien County|1174239566|11671125|G4020|H1|A|1164846460|11556475
|||||||27590541828540|13021|Bibb County|645898113|14305197|G4020|H6|C|403184342|12190876
|||||||27590350454347|13023|Bleckley County|559106468|8441079|G4020|H1|A|544982310|8147430
|||||||27590351719361|13025|Brantley County|1147972258|10291563|G4020|H1|A|1147446151|10282564
|||||||2759048273283|13027|Brooks County|1277341275|11955761|G4020|H1|A|1277341275|11955761
|||||||27590353276156|13029|Bryan County|1133280746|43754751|G4020|H1|A|1099071460|43388925
|||||||27590354982538|13031|Bulloch County|1750735216|32827779|G4020|H1|A|1677445818|31027511
|||||||27590356320095|13033|Burke County|2142015889|20578826|G4020|H1|A|2126614181|20430975
|||||||27590357200910|13035|Butts County|475754793|11269640|G4020|H1|A|463539461|11234289
|||||||27590357744820|13037|Calhoun County|726191502|8271470|G4020|H1|A|726191502|8271470
|||||||27590409561612|13039|Camden County|1632622505|392508756|G4020|H1|A|1553803200|391596211
|||||||27590359127005|13043|Candler County|629520841|15018189|G4020|H1|A|629520841|15018189
|||||||27590359987399|13045|Carroll County|1292752874|12024409|G4020|H1|A|1162669856|10184399
|||||||2759048373071|13047|Catoosa County|419998923|771159|G4020|H1|A|297154762|510714
|||||||27590261291194|13049|Charlton County|2020415648|5963237|G4020|H1|A|2020415648|5963237
|||||||27590361757389|13051|Chatham County|1121772804|509852786|G4020|H1|A|624897154|501030254
|||||||27590406568841|13053|Chattahoochee County|644225830|6277089|G4020|H6|C|624980200|6275580
|||||||27590101275390|13055|Chattooga County|811512398|570806|G4020|H1|A|789751288|552225
|||||||27590102443976|13057|Cherokee County|1090597331|34427734|G4020|H1|A|736086685|27728229
|||||||27590363764180|13059|Clarke County|308784927|4688313|G4020|H6|C|139071431|2818186
|||||||27590364358238|13061|Clay County|506093894|56546964|G4020|H1|A|506093894|56546964
|||||||27590449063937|13063|Clayton County|366879097|6962586|G4020|H1|A|39037315|1162754
|||||||2759048455660|13065|Clinch County|2110829175|23303279|G4020|H1|A|2110829175|23303279
|||||||27590103396240|13067|Cobb County|880026860|12347127|G4020|H1|A|258610|0
|||||||2759048967967|13069|Coffee County|1533972030|26884091|G4020|H1|A|1490994190|26346149
|||||||2759048542281|13071|Colquitt County|1416818773|24869747|G4020|H1|A|1366958507|24230733
|||||||27590365575204|13073|Columbia County|751591130|45353300|G4020|H1|A|561716429|44478244
|||||||2759050572506|13075|Cook County|591684405|12308449|G4020|H1|A|575856709|12136778
|||||||27590334110506|13077|Coweta County|1142364907|12680737|G4020|H1|A|977802297|10589437
|||||||27590540515819|13079|Crawford County|841524044|3986929|G4020|H1|A|841524044|3986929
|||||||27590366153472|13081|Crisp County|706236802|21409235|G4020|H1|A|683966960|21337237
|||||||2759091410577|13083|Dade County|450584680|488463|G4020|H1|A|449518800|488463
|||||||27590448392371|13085|Dawson County|546042258|9272655|G4020|H1|A|510440142|7505879
|||||||2759091459041|13087|Decatur County|1546842840|67154651|G4020|H1|A|1519193255|66540454
|||||||27590105371978|13089|DeKalb County|693443933|8858826|G4020|H1|A|28934296|616790
|||||||27590366671448|13091|Dodge County|1284538002|18529136|G4020|H1|A|1269096566|18343767
|||||||27590407439929|13093|Dooly County|1016908646|12141885|G4020|H1|A|1016908646|12141885
|||||||2759091527891|13095|Dougherty County|851183381|15352851|G4020|H1|A|707677368|13468596
|||||||27590103396241|13097|Douglas County|518355012|2423527|G4020|H1|A|291555311|1501355
|||||||27590370338100|13099|Early County|1327626625|9702715|G4020|H1|A|1327626625|9702715
|||||||2759048475393|13101|Echols County|1088849471|809587|G4020|H6|C|1088849471|809587
|||||||27590370900427|13103|Effingham County|1240161595|10552453|G4020|H1|A|1208061421|10538256
|||||||27590498249958|13105|Elbert County|909352136|59863331|G4020|H1|A|896347512|59792983
|||||||27590498520611|13107|Emanuel County|1762679431|24889123|G4020|H1|A|1741931777|24266086
|||||||27590372365249|13109|Evans County|473694905|10295112|G4020|H1|A|473694905|10295112
|||||||27590106812779|13111|Fannin County|1002597521|13473582|G4020|H1|A|1002597521|13473582
|||||||27590388462676|13113|Fayette County|503907543|12814102|G4020|H1|A|277598389|6768465
|||||||27590263398865|13115|Floyd County|1320404595|22414013|G4020|H1|A|1204133409|19826533
|||||||27590387774670|13117|Forsyth County|581757645|58447999|G4020|H1|A|147979973|48347750
|||||||27590373382417|13119|Franklin County|676893233|12732649|G4020|H1|A|676893233|12732649
|||||||275901011086271|13121|Fulton County|1364133162|19666288|G4020|H1|A|241894875|4276872
|||||||27590108080214|13123|Gilmer County|1103886631|12283371|G4020|H1|A|1069668959|11992327
|||||||27590434869202|13125|Glascock County|372299245|1832723|G4020|H1|A|372299245|1832723
|||||||27590374508909|13127|Glynn County|1086851231|429107116|G4020|H1|A|934024338|425648539
|||||||27590265049477|13129|Gordon County|923182601|5729235|G4020|H1|A|870370230|5585880
|||||||27590941211687|13131|Grady County|1177051414|15026665|G4020|H1|A|1156298309|14796037
|||||||27590449940462|13133|Greene County|1003664492|48417220|G4020|H1|A|1003664492|48417220
|||||||27590442834986|13135|Gwinnett County|1115653877|15611813|G4020|H1|A|46944312|282191
|||||||27590375270339|13137|Habersham County|717083984|5669790|G4020|H1|A|669244450|5424605
|||||||27590375969021|13139|Hall County|1017833590|93989123|G4020|H1|A|670586152|69787572
|||||||27590344758366|13141|Hancock County|1220057418|17479620|G4020|H1|A|1220057418|17479620
|||||||27590109218923|13143|Haralson County|730804593|2616531|G4020|H1|A|714088974|2596013
|||||||27590376331179|13145|Harris County|1201240346|23711353|G4020|H1|A|1199038004|23472503
|||||||27590377197935|13147|Hart County|601970613|63521436|G4020|H1|A|584427069|63490766
|||||||27590437721521|13149|Heard County|766567357|13263789|G4020|H1|A|766567357|13263789
|||||||27590357200911|13151|Henry County|825449018|20273034|G4020|H1|A|420695216|13852079
|||||||27590379123106|13153|Houston County|973954137|9990192|G4020|H1|A|730652786|8141918
|||||||2759050629984|13155|Irwin County|917795237|21756147|G4020|H1|A|917795237|21756147
|||||||27590339896545|13157|Jackson County|879711015|8858787|G4020|H1|A|799169269|8349244
|||||||27590387180926|13159|Jasper County|954167636|13100766|G4020|H1|A|954167636|13100766
|||||||27590379524026|13161|Jeff Davis County|857075892|11600966|G4020|H1|A|844267807|11411003
|||||||27590450355738|13163|Jefferson County|1363771357|8059597|G4020|H1|A|1363771357|8059597
|||||||27590386887467|13165|Jenkins County|899569112|13332769|G4020|H1|A|899569112|13332769
|||||||27590449463275|13167|Johnson County|784815230|9256633|G4020|H1|A|784815230|9256633
|||||||27590438881128|13169|Jones County|1020304152|3820256|G4020|H1|A|1006224446|3815427
|||||||27590379750705|13171|Lamar County|475264404|6044329|G4020|H1|A|460205768|5935228
|||||||2759049313083|13173|Lanier County|509030778|8418857|G4020|H1|A|509030778|8418857
|||||||27590447988983|13175|Laurens County|2090990042|28838468|G4020|H1|A|2038073866|28413156
