"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"0500000US13179","Liberty County, Georgia","26610","null","210","null",
"0500000US13181","Lincoln County, Georgia","4429","null","66","null",
"0500000US13183","Long County, Georgia","6230","null","34","null",
"0500000US13185","Lowndes County, Georgia","48226","null","249","null",
"0500000US13187","Lumpkin County, Georgia","13072","null","101","null",
"0500000US13189","McDuffie County, Georgia","9389","null","60","null",
"0500000US13191","McIntosh County, Georgia","6908","null","32","null",
"0500000US13193","Macon County, Georgia","5231","null","103","null",
"0500000US13195","Madison County, Georgia","12146","null","53","null",
"0500000US13197","Marion County, Georgia","3576","null","34","null",
"0500000US13199","Meriwether County, Georgia","9492","null","87","null",
"0500000US13201","Miller County, Georgia","2848","null","45","null",
"0500000US13205","Mitchell County, Georgia","9038","null","163","null",
"0500000US13207","Monroe County, Georgia","11040","null","90","null",
"0500000US13209","Montgomery County, Georgia","3767","null","134","null",
"0500000US13211","Morgan County, Georgia","8243","null","44","null",
"0500000US13213","Murray County, Georgia","16010","null","64","null",
"0500000US13215","Muscogee County, Georgia","89653","null","470","null",
"0500000US13217","Newton County, Georgia","41215","null","124","null",
"0500000US13219","Oconee County, Georgia","14768","null","38","null",
"0500000US13221","Oglethorpe County, Georgia","6360","null","46","null",
"0500000US13223","Paulding County, Georgia","58240","null","75","null",
"0500000US13225","Peach County, Georgia","11936","null","140","null",
"0500000US13227","Pickens County, Georgia","14749","null","58","null",
"0500000US13229","Pierce County, Georgia","8316","null","40","null",
"0500000US13231","Pike County, Georgia","7011","null","37","null",
"0500000US13233","Polk County, Georgia","17207","null","59","null",
"0500000US13235","Pulaski County, Georgia","4017","null","384","null",
"0500000US13237","Putnam County, Georgia","13025","null","40","null",
"0500000US13239","Quitman County, Georgia","1763","null","155","null",
"0500000US13241","Rabun County, Georgia","12024","null","59","null",
"0500000US13243","Randolph County, Georgia","3372","null","251","null",
"0500000US13245","Richmond County, Georgia","91578","null","403","null",
"0500000US13247","Rockdale County, Georgia","35106","null","69","null",
"0500000US13249","Schley County, Georgia","1979","null","167","null",
"0500000US13251","Screven County, Georgia","6525","null","35","null",
"0500000US13253","Seminole County, Georgia","5029","null","38","null",
"0500000US13255","Spalding County, Georgia","27646","null","142","null",
"0500000US13257","Stephens County, Georgia","12363","null","122","null",
"0500000US13259","Stewart County, Georgia","2136","null","286","null",
"0500000US13261","Sumter County, Georgia","13522","null","122","null",
"0500000US13263","Talbot County, Georgia","3092","null","29","null",
"0500000US13265","Taliaferro County, Georgia","978","null","110","null",
"0500000US13267","Tattnall County, Georgia","9374","null","184","null",
"0500000US13269","Taylor County, Georgia","3965","null","54","null",
"0500000US13271","Telfair County, Georgia","4967","null","152","null",
"0500000US13273","Terrell County, Georgia","4240","null","66","null",
"0500000US13275","Thomas County, Georgia","20666","null","81","null",
"0500000US13277","Tift County, Georgia","17239","null","128","null",
"0500000US13279","Toombs County, Georgia","12037","null","50","null",
"0500000US13281","Towns County, Georgia","8535","null","111","null",
"0500000US13283","Treutlen County, Georgia","2805","null","219","null",
"0500000US13285","Troup County, Georgia","28675","null","105","null",
"0500000US13287","Turner County, Georgia","3912","null","62","null",
"0500000US13289","Twiggs County, Georgia","4049","null","27","null",
"0500000US13291","Union County, Georgia","14581","null","77","null",
"0500000US13293","Upson County, Georgia","12300","null","70","null",
"0500000US13295","Walker County, Georgia","29263","null","121","null",
"0500000US13297","Walton County, Georgia","35046","null","98","null",
"0500000US13299","Ware County, Georgia","15922","null","147","null",
"0500000US13301","Warren County, Georgia","2566","null","28","null",
"0500000US13303","Washington County, Georgia","8622","null","163","null",
"0500000US13305","Wayne County, Georgia","12420","null","99","null",
"0500000US13307","Webster County, Georgia","1248","null","153","null",
"0500000US13309","Wheeler County, Georgia","2443","null","22","null",
"0500000US13311","White County, Georgia","13819","null","60","null",
"0500000US13313","Whitfield County, Georgia","38946","null","127","null",
"0500000US13315","Wilcox County, Georgia","3442","null","94","null",
"0500000US13317","Wilkes County, Georgia","5166","null","29","null",
"0500000US13319","Wilkinson County, Georgia","4309","null","29","null",
"0500000US13321","Worth County, Georgia","9251","null","48","null",
"0500000US15001","Hawaii County, Hawaii","88259","null","138","null",
"0500000US15003","Honolulu County, Hawaii","367126","null","299","null",
"0500000US15005","Kalawao County, Hawaii","87","null","17","null",
"0500000US15007","Kauai County, Hawaii","30147","null","113","null",
"0500000US15009","Maui County, Hawaii","71318","null","283","null",
"0500000US16001","Ada County, Idaho","192132","null","256","null",
"0500000US16003","Adams County, Idaho","2644","null","26","null",
"0500000US16005","Bannock County, Idaho","34730","null","185","null",
"0500000US16007","Bear Lake County, Idaho","3868","null","25","null",
"0500000US16009","Benewah County, Idaho","4633","null","42","null",
"0500000US16011","Bingham County, Idaho","16845","null","61","null",
"0500000US16013","Blaine County, Idaho","15417","null","32","null",
"0500000US16015","Boise County, Idaho","5427","null","20","null",
"0500000US16017","Bonner County, Idaho","26116","null","85","null",
"0500000US16019","Bonneville County, Idaho","44562","null","122","null",
"0500000US16021","Boundary County, Idaho","5383","null","32","null",
"0500000US16023","Butte County, Idaho","1274","null","108","null",
"0500000US16025","Camas County, Idaho","701","null","83","null",
"0500000US16027","Canyon County, Idaho","79542","null","177","null",
"0500000US16029","Caribou County, Idaho","3125","null","23","null",
"0500000US16031","Cassia County, Idaho","8806","null","63","null",
"0500000US16033","Clark County, Idaho","465","null","76","null",
"0500000US16035","Clearwater County, Idaho","4552","null","85","null",
"0500000US16037","Custer County, Idaho","3082","null","146","null",
"0500000US16039","Elmore County, Idaho","12098","null","62","null",
"0500000US16041","Franklin County, Idaho","4933","null","48","null",
"0500000US16043","Fremont County, Idaho","8489","null","59","null",
"0500000US16045","Gem County, Idaho","7508","null","42","null",
"0500000US16047","Gooding County, Idaho","6027","null","38","null",
"0500000US16049","Idaho County, Idaho","8861","null","71","null",
"0500000US16051","Jefferson County, Idaho","9953","null","32","null",
"0500000US16053","Jerome County, Idaho","8533","null","27","null",
"0500000US16055","Kootenai County, Idaho","73466","null","128","null",
"0500000US16057","Latah County, Idaho","17122","null","124","null",
"0500000US16059","Lemhi County, Idaho","4590","null","33","null",
"0500000US16061","Lewis County, Idaho","1814","null","24","null",
"0500000US16063","Lincoln County, Idaho","1951","null","29","null",
"0500000US16065","Madison County, Idaho","13938","null","45","null",
"0500000US16067","Minidoka County, Idaho","8198","null","21","null",
"0500000US16069","Nez Perce County, Idaho","18267","null","99","null",
"0500000US16071","Oneida County, Idaho","2000","null","20","null",
"0500000US16073","Owyhee County, Idaho","4714","null","44","null",
"0500000US16075","Payette County, Idaho","9648","null","33","null",
"0500000US16077","Power County, Idaho","2938","null","17","null",
"0500000US16079","Shoshone County, Idaho","7003","null","45","null",
"0500000US16081","Teton County, Idaho","5759","null","16","null",
"0500000US16083","Twin Falls County, Idaho","34340","null","125","null",
"0500000US16085","Valley County, Idaho","12162","null","41","null",
"0500000US16087","Washington County, Idaho","4529","null","34","null",
"0500000US17001","Adams County, Illinois","30225","null","103","null",
"0500000US17003","Alexander County, Illinois","3059","null","32","null",
"0500000US17005","Bond County, Illinois","6902","null","312","null",
"0500000US17007","Boone County, Illinois","20138","null","55","null",
"0500000US17009","Brown County, Illinois","2346","null","108","null",
"0500000US17011","Bureau County, Illinois","15615","null","105","null",
"0500000US17013","Calhoun County, Illinois","2344","null","19","null",
"0500000US17015","Carroll County, Illinois","8195","null","83","null",
"0500000US17017","Cass County, Illinois","5702","null","39","null",
"0500000US17019","Champaign County, Illinois","92663","null","394","null",
"0500000US17021","Christian County, Illinois","15242","null","245","null",
"0500000US17023","Clark County, Illinois","7378","null","52","null",
"0500000US17025","Clay County, Illinois","6171","null","59","null",
"0500000US17027","Clinton County, Illinois","15575","null","147","null",
"0500000US17029","Coles County, Illinois","22852","null","191","null",
"0500000US17031","Cook County, Illinois","2253936","null","976","null",
"0500000US17033","Crawford County, Illinois","8497","null","257","null",
"0500000US17035","Cumberland County, Illinois","4736","null","57","null",
"0500000US17037","DeKalb County, Illinois","41289","null","158","null",
"0500000US17039","De Witt County, Illinois","7350","null","45","null",
"0500000US17041","Douglas County, Illinois","8463","null","32","null",
"0500000US17043","DuPage County, Illinois","364157","null","344","null",
"0500000US17045","Edgar County, Illinois","8306","null","66","null",
"0500000US17047","Edwards County, Illinois","3053","null","31","null",
"0500000US17049","Effingham County, Illinois","15237","null","54","null",
"0500000US17051","Fayette County, Illinois","8887","null","110","null",
"0500000US17053","Ford County, Illinois","6281","null","69","null",
"0500000US17055","Franklin County, Illinois","18521","null","66","null",
