GEOID,Short Name,Full Name,State,DMA Code,Time Zone,FIPS Class
46033,Custer,Custer County,SD,764,America/Denver,H1
46085,Lyman,Lyman County,SD,725,America/Chicago,H1
46037,Day,Day County,SD,725,America/Chicago,H1
46029,Codington,Codington County,SD,725,America/Chicago,H1
46063,Harding,Harding County,SD,764,America/Denver,H1
46019,Butte,Butte County,SD,764,America/Denver,H1
46071,Jackson,Jackson County,SD,764,America/Denver,H1
46031,Corson,Corson County,SD,687,America/Denver,H1
46007,Bennett,Bennett County,SD,764,America/Denver,H1
46045,Edmunds,Edmunds County,SD,725,America/Chicago,H1
46129,Walworth,Walworth County,SD,725,America/Chicago,H1
46021,Campbell,Campbell County,SD,725,America/Chicago,H1
46135,Yankton,Yankton County,SD,725,America/Chicago,H1
46023,Charles Mix,Charles Mix County,SD,725,America/Chicago,H1
46111,Sanborn,Sanborn County,SD,725,America/Chicago,H1
46043,Douglas,Douglas County,SD,725,America/Chicago,H1
46061,Hanson,Hanson County,SD,725,America/Chicago,H1
46035,Davison,Davison County,SD,725,America/Chicago,H1
46075,Jones,Jones County,SD,764,America/Chicago,H1
46119,Sully,Sully County,SD,725,America/Chicago,H1
46003,Aurora,Aurora County,SD,725,America/Chicago,H1
46069,Hyde,Hyde County,SD,725,America/Chicago,H1
46025,Clark,Clark County,SD,725,America/Chicago,H1
46005,Beadle,Beadle County,SD,725,America/Chicago,H1
46115,Spink,Spink County,SD,725,America/Chicago,H1
46055,Haakon,Haakon County,SD,764,America/Denver,H1
46121,Todd,Todd County,SD,725,America/Chicago,H1
46105,Perkins,Perkins County,SD,764,America/Denver,H1
46093,Meade,Meade County,SD,764,America/Denver,H1
46102,Oglala Lakota,Oglala Lakota County,SD,764,America/Denver,H1
46137,Ziebach,Ziebach County,SD,764,America/Denver,H1
46041,Dewey,Dewey County,SD,725,America/Denver,H1
46103,Pennington,Pennington County,SD,764,America/Denver,H1
46081,Lawrence,Lawrence County,SD,764,America/Denver,H1
46009,Bon Homme,Bon Homme County,SD,725,America/Chicago,H1
46117,Stanley,Stanley County,SD,725,America/Denver,H1
46095,Mellette,Mellette County,SD,725,America/Chicago,H1
48001,Anderson,Anderson County,TX,623,America/Chicago,H1
48003,Andrews,Andrews County,TX,633,America/Chicago,H1
48005,Angelina,Angelina County,TX,709,America/Chicago,H1
48007,Aransas,Aransas County,TX,600,America/Chicago,H1
48009,Archer,Archer County,TX,627,America/Chicago,H1
48011,Armstrong,Armstrong County,TX,634,America/Chicago,H1
48013,Atascosa,Atascosa County,TX,641,America/Chicago,H1
48015,Austin,Austin County,TX,618,America/Chicago,H1
48017,Bailey,Bailey County,TX,651,America/Chicago,H1
48019,Bandera,Bandera County,TX,641,America/Chicago,H1
48021,Bastrop,Bastrop County,TX,635,America/Chicago,H1
48023,Baylor,Baylor County,TX,627,America/Chicago,H1
48025,Bee,Bee County,TX,600,America/Chicago,H1
48027,Bell,Bell County,TX,625,America/Chicago,H1
48029,Bexar,Bexar County,TX,641,America/Chicago,H1
48031,Blanco,Blanco County,TX,635,America/Chicago,H1
48033,Borden,Borden County,TX,651,America/Chicago,H1
48035,Bosque,Bosque County,TX,623,America/Chicago,H1
48037,Bowie,Bowie County,TX,612,America/Chicago,H1
48039,Brazoria,Brazoria County,TX,618,America/Chicago,H1
48041,Brazos,Brazos County,TX,625,America/Chicago,H1
48043,Brewster,Brewster County,TX,633,America/Chicago,H1
48045,Briscoe,Briscoe County,TX,634,America/Chicago,H1
48047,Brooks,Brooks County,TX,600,America/Chicago,H1
48049,Brown,Brown County,TX,662,America/Chicago,H1
48051,Burleson,Burleson County,TX,625,America/Chicago,H1
48053,Burnet,Burnet County,TX,635,America/Chicago,H1
48055,Caldwell,Caldwell County,TX,635,America/Chicago,H1
48057,Calhoun,Calhoun County,TX,618,America/Chicago,H1
48059,Callahan,Callahan County,TX,662,America/Chicago,H1
48061,Cameron,Cameron County,TX,636,America/Chicago,H1
48063,Camp,Camp County,TX,709,America/Chicago,H1
48065,Carson,Carson County,TX,634,America/Chicago,H1
48067,Cass,Cass County,TX,612,America/Chicago,H1
48069,Castro,Castro County,TX,634,America/Chicago,H1
48071,Chambers,Chambers County,TX,618,America/Chicago,H1
48073,Cherokee,Cherokee County,TX,709,America/Chicago,H1
48075,Childress,Childress County,TX,634,America/Chicago,H1
48077,Clay,Clay County,TX,627,America/Chicago,H1
48079,Cochran,Cochran County,TX,651,America/Chicago,H1
48081,Coke,Coke County,TX,661,America/Chicago,H1
48083,Coleman,Coleman County,TX,662,America/Chicago,H1
48085,Collin,Collin County,TX,623,America/Chicago,H1
48087,Collingsworth,Collingsworth County,TX,634,America/Chicago,H1
48089,Colorado,Colorado County,TX,618,America/Chicago,H1
48091,Comal,Comal County,TX,641,America/Chicago,H1
48093,Comanche,Comanche County,TX,623,America/Chicago,H1
48095,Concho,Concho County,TX,661,America/Chicago,H1
48097,Cooke,Cooke County,TX,623,America/Chicago,H1
48099,Coryell,Coryell County,TX,625,America/Chicago,H1
48101,Cottle,Cottle County,TX,634,America/Chicago,H1
48103,Crane,Crane County,TX,633,America/Chicago,H1
48105,Crockett,Crockett County,TX,661,America/Chicago,H1
48107,Crosby,Crosby County,TX,651,America/Chicago,H1
48109,Culberson,Culberson County,TX,765,America/Chicago,H1
48111,Dallam,Dallam County,TX,634,America/Chicago,H1
48113,Dallas,Dallas County,TX,623,America/Chicago,H1
48115,Dawson,Dawson County,TX,651,America/Chicago,H1
48123,DeWitt,DeWitt County,TX,641,America/Chicago,H1
48117,Deaf Smith,Deaf Smith County,TX,634,America/Chicago,H1
48119,Delta,Delta County,TX,623,America/Chicago,H1
48121,Denton,Denton County,TX,623,America/Chicago,H1
48125,Dickens,Dickens County,TX,651,America/Chicago,H1
48127,Dimmit,Dimmit County,TX,641,America/Chicago,H1
48129,Donley,Donley County,TX,634,America/Chicago,H1
48131,Duval,Duval County,TX,600,America/Chicago,H1
48133,Eastland,Eastland County,TX,662,America/Chicago,H1
48135,Ector,Ector County,TX,633,America/Chicago,H1
48137,Edwards,Edwards County,TX,661,America/Chicago,H1
48141,El Paso,El Paso County,TX,765,America/Denver,H1
48139,Ellis,Ellis County,TX,623,America/Chicago,H1
48143,Erath,Erath County,TX,623,America/Chicago,H1
48145,Falls,Falls County,TX,625,America/Chicago,H1
48147,Fannin,Fannin County,TX,623,America/Chicago,H1
48149,Fayette,Fayette County,TX,635,America/Chicago,H1
48151,Fisher,Fisher County,TX,662,America/Chicago,H1
48153,Floyd,Floyd County,TX,651,America/Chicago,H1
48155,Foard,Foard County,TX,662,America/Chicago,H1
48157,Fort Bend,Fort Bend County,TX,618,America/Chicago,H1
48159,Franklin,Franklin County,TX,709,America/Chicago,H1
48161,Freestone,Freestone County,TX,623,America/Chicago,H1
48163,Frio,Frio County,TX,641,America/Chicago,H1
48165,Gaines,Gaines County,TX,651,America/Chicago,H1
48167,Galveston,Galveston County,TX,618,America/Chicago,H1
48169,Garza,Garza County,TX,651,America/Chicago,H1
48171,Gillespie,Gillespie County,TX,635,America/Chicago,H1
48173,Glasscock,Glasscock County,TX,633,America/Chicago,H1
48175,Goliad,Goliad County,TX,641,America/Chicago,H1
48177,Gonzales,Gonzales County,TX,641,America/Chicago,H1
48179,Gray,Gray County,TX,634,America/Chicago,H1
48181,Grayson,Grayson County,TX,657,America/Chicago,H1
48183,Gregg,Gregg County,TX,709,America/Chicago,H1
48185,Grimes,Grimes County,TX,618,America/Chicago,H1
48187,Guadalupe,Guadalupe County,TX,641,America/Chicago,H1
48189,Hale,Hale County,TX,651,America/Chicago,H1
48191,Hall,Hall County,TX,634,America/Chicago,H1
48193,Hamilton,Hamilton County,TX,623,America/Chicago,H1
48195,Hansford,Hansford County,TX,634,America/Chicago,H1
48197,Hardeman,Hardeman County,TX,627,America/Chicago,H1
48199,Hardin,Hardin County,TX,692,America/Chicago,H1
48201,Harris,Harris County,TX,618,America/Chicago,H1
48203,Harrison,Harrison County,TX,612,America/Chicago,H1
48205,Hartley,Hartley County,TX,634,America/Chicago,H1
48207,Haskell,Haskell County,TX,662,America/Chicago,H1
48209,Hays,Hays County,TX,635,America/Chicago,H1
48211,Hemphill,Hemphill County,TX,634,America/Chicago,H1
48213,Henderson,Henderson County,TX,623,America/Chicago,H1
48215,Hidalgo,Hidalgo County,TX,636,America/Chicago,H1
48217,Hill,Hill County,TX,623,America/Chicago,H1
48219,Hockley,Hockley County,TX,651,America/Chicago,H1
48221,Hood,Hood County,TX,623,America/Chicago,H1
48223,Hopkins,Hopkins County,TX,623,America/Chicago,H1
48225,Houston,Houston County,TX,709,America/Chicago,H1
48227,Howard,Howard County,TX,633,America/Chicago,H1
48229,Hudspeth,Hudspeth County,TX,765,America/Denver,H1
48231,Hunt,Hunt County,TX,623,America/Chicago,H1
48233,Hutchinson,Hutchinson County,TX,634,America/Chicago,H1
48235,Irion,Irion County,TX,661,America/Chicago,H1
48237,Jack,Jack County,TX,623,America/Chicago,H1
48239,Jackson,Jackson County,TX,618,America/Chicago,H1
48241,Jasper,Jasper County,TX,692,America/Chicago,H1
48243,Jeff Davis,Jeff Davis County,TX,633,America/Chicago,H1
48245,Jefferson,Jefferson County,TX,692,America/Chicago,H1
48247,Jim Hogg,Jim Hogg County,TX,600,America/Chicago,H1
48249,Jim Wells,Jim Wells County,TX,600,America/Chicago,H1
48251,Johnson,Johnson County,TX,623,America/Chicago,H1
48253,Jones,Jones County,TX,662,America/Chicago,H1
48255,Karnes,Karnes County,TX,641,America/Chicago,H1
48257,Kaufman,Kaufman County,TX,623,America/Chicago,H1
48259,Kendall,Kendall County,TX,641,America/Chicago,H1
48261,Kenedy,Kenedy County,TX,600,America/Chicago,H1
48263,Kent,Kent County,TX,651,America/Chicago,H1
48265,Kerr,Kerr County,TX,641,America/Chicago,H1
48267,Kimble,Kimble County,TX,661,America/Chicago,H1
48269,King,King County,TX,627,America/Chicago,H1
48271,Kinney,Kinney County,TX,641,America/Chicago,H1
48273,Kleberg,Kleberg County,TX,600,America/Chicago,H1
48275,Knox,Knox County,TX,662,America/Chicago,H1
48283,La Salle,La Salle County,TX,641,America/Chicago,H1
48277,Lamar,Lamar County,TX,623,America/Chicago,H1
48279,Lamb,Lamb County,TX,651,America/Chicago,H1
48281,Lampasas,Lampasas County,TX,625,America/Chicago,H1
48285,Lavaca,Lavaca County,TX,641,America/Chicago,H1
48287,Lee,Lee County,TX,635,America/Chicago,H1
48289,Leon,Leon County,TX,625,America/Chicago,H1
48291,Liberty,Liberty County,TX,618,America/Chicago,H1
48293,Limestone,Limestone County,TX,625,America/Chicago,H1
48295,Lipscomb,Lipscomb County,TX,634,America/Chicago,H1
48297,Live Oak,Live Oak County,TX,600,America/Chicago,H1
48299,Llano,Llano County,TX,635,America/Chicago,H1
48301,Loving,Loving County,TX,633,America/Chicago,H1
48303,Lubbock,Lubbock County,TX,651,America/Chicago,H1
48305,Lynn,Lynn County,TX,651,America/Chicago,H1
48313,Madison,Madison County,TX,625,America/Chicago,H1
48315,Marion,Marion County,TX,612,America/Chicago,H1
48317,Martin,Martin County,TX,651,America/Chicago,H1
48319,Mason,Mason County,TX,635,America/Chicago,H1
48321,Matagorda,Matagorda County,TX,618,America/Chicago,H1
48323,Maverick,Maverick County,TX,641,America/Chicago,H1
48307,McCulloch,McCulloch County,TX,661,America/Chicago,H1
48309,McLennan,McLennan County,TX,625,America/Chicago,H1
48311,McMullen,McMullen County,TX,641,America/Chicago,H1
48325,Medina,Medina County,TX,641,America/Chicago,H1
48327,Menard,Menard County,TX,661,America/Chicago,H1
48329,Midland,Midland County,TX,633,America/Chicago,H1
48331,Milam,Milam County,TX,625,America/Chicago,H1
48333,Mills,Mills County,TX,625,America/Chicago,H1
48335,Mitchell,Mitchell County,TX,662,America/Chicago,H1
48337,Montague,Montague County,TX,627,America/Chicago,H1
48339,Montgomery,Montgomery County,TX,618,America/Chicago,H1
48341,Moore,Moore County,TX,634,America/Chicago,H1
48343,Morris,Morris County,TX,612,America/Chicago,H1
48345,Motley,Motley County,TX,634,America/Chicago,H1
48347,Nacogdoches,Nacogdoches County,TX,709,America/Chicago,H1
48349,Navarro,Navarro County,TX,623,America/Chicago,H1
48351,Newton,Newton County,TX,692,America/Chicago,H1
48353,Nolan,Nolan County,TX,662,America/Chicago,H1
48355,Nueces,Nueces County,TX,600,America/Chicago,H1
48357,Ochiltree,Ochiltree County,TX,634,America/Chicago,H1
48359,Oldham,Oldham County,TX,634,America/Chicago,H1
48361,Orange,Orange County,TX,692,America/Chicago,H1
48363,Palo Pinto,Palo Pinto County,TX,623,America/Chicago,H1
48365,Panola,Panola County,TX,612,America/Chicago,H1
48367,Parker,Parker County,TX,623,America/Chicago,H1
48369,Parmer,Parmer County,TX,634,America/Chicago,H1
48371,Pecos,Pecos County,TX,633,America/Chicago,H1
48373,Polk,Polk County,TX,618,America/Chicago,H1
48375,Potter,Potter County,TX,634,America/Chicago,H1
48377,Presidio,Presidio County,TX,633,America/Chicago,H1
48379,Rains,Rains County,TX,623,America/Chicago,H1
48381,Randall,Randall County,TX,634,America/Chicago,H1
48383,Reagan,Reagan County,TX,633,America/Chicago,H1
48385,Real,Real County,TX,641,America/Chicago,H1
48387,Red River,Red River County,TX,623,America/Chicago,H1
48389,Reeves,Reeves County,TX,633,America/Chicago,H1
48391,Refugio,Refugio County,TX,600,America/Chicago,H1
48393,Roberts,Roberts County,TX,634,America/Chicago,H1
48395,Robertson,Robertson County,TX,625,America/Chicago,H1
48397,Rockwall,Rockwall County,TX,623,America/Chicago,H1
48399,Runnels,Runnels County,TX,662,America/Chicago,H1
48401,Rusk,Rusk County,TX,709,America/Chicago,H1
48403,Sabine,Sabine County,TX,709,America/Chicago,H1
48405,San Augustine,San Augustine County,TX,709,America/Chicago,H1
48407,San Jacinto,San Jacinto County,TX,618,America/Chicago,H1
48409,San Patricio,San Patricio County,TX,600,America/Chicago,H1
48411,San Saba,San Saba County,TX,625,America/Chicago,H1
48413,Schleicher,Schleicher County,TX,661,America/Chicago,H1
48415,Scurry,Scurry County,TX,662,America/Chicago,H1
48417,Shackelford,Shackelford County,TX,662,America/Chicago,H1
48419,Shelby,Shelby County,TX,612,America/Chicago,H1
48421,Sherman,Sherman County,TX,634,America/Chicago,H1
48423,Smith,Smith County,TX,709,America/Chicago,H1
48425,Somervell,Somervell County,TX,623,America/Chicago,H1
48427,Starr,Starr County,TX,636,America/Chicago,H1
48429,Stephens,Stephens County,TX,662,America/Chicago,H1
48431,Sterling,Sterling County,TX,661,America/Chicago,H1
48433,Stonewall,Stonewall County,TX,662,America/Chicago,H1
48435,Sutton,Sutton County,TX,661,America/Chicago,H1
48437,Swisher,Swisher County,TX,634,America/Chicago,H1
48439,Tarrant,Tarrant County,TX,623,America/Chicago,H1
48441,Taylor,Taylor County,TX,662,America/Chicago,H1
48443,Terrell,Terrell County,TX,641,America/Chicago,H1
48445,Terry,Terry County,TX,651,America/Chicago,H1
48447,Throckmorton,Throckmorton County,TX,662,America/Chicago,H1
48449,Titus,Titus County,TX,612,America/Chicago,H1
48451,Tom Green,Tom Green County,TX,661,America/Chicago,H1
48453,Travis,Travis County,TX,635,America/Chicago,H1
48455,Trinity,Trinity County,TX,618,America/Chicago,H1
48457,Tyler,Tyler County,TX,692,America/Chicago,H1
48459,Upshur,Upshur County,TX,709,America/Chicago,H1
48461,Upton,Upton County,TX,633,America/Chicago,H1
48463,Uvalde,Uvalde County,TX,641,America/Chicago,H1
48465,Val Verde,Val Verde County,TX,641,America/Chicago,H1
48467,Van Zandt,Van Zandt County,TX,623,America/Chicago,H1
48469,Victoria,Victoria County,TX,626,America/Chicago,H1
48471,Walker,Walker County,TX,618,America/Chicago,H1
48473,Waller,Waller County,TX,618,America/Chicago,H1
48475,Ward,Ward County,TX,633,America/Chicago,H1
48477,Washington,Washington County,TX,618,America/Chicago,H1
48479,Webb,Webb County,TX,749,America/Chicago,H1
48481,Wharton,Wharton County,TX,618,America/Chicago,H1
48483,Wheeler,Wheeler County,TX,634,America/Chicago,H1
48485,Wichita,Wichita County,TX,627,America/Chicago,H1
48487,Wilbarger,Wilbarger County,TX,627,America/Chicago,H1
48489,Willacy,Willacy County,TX,636,America/Chicago,H1
48491,Williamson,Williamson County,TX,635,America/Chicago,H1
48493,Wilson,Wilson County,TX,641,America/Chicago,H1
48495,Winkler,Winkler County,TX,633,America/Chicago,H1
48497,Wise,Wise County,TX,623,America/Chicago,H1
48499,Wood,Wood County,TX,709,America/Chicago,H1
48501,Yoakum,Yoakum County,TX,651,America/Chicago,H1
48503,Young,Young County,TX,627,America/Chicago,H1
48505,Zapata,Zapata County,TX,749,America/Chicago,H1
48507,Zavala,Zavala County,TX,641,America/Chicago,H1
02020,Anchorage,Anchorage Municipality,AK,743,America/Anchorage,H6
02013,Aleutians East,Aleutians East Borough,AK,,America/Anchorage,H1
02016,Aleutians West,Aleutians West Census Area,AK,,America/Adak,H5
02050,Bethel,Bethel Census Area,AK,,America/Anchorage,H5
02060,Bristol Bay,Bristol Bay Borough,AK,,America/Anchorage,H1
02070,Dillingham,Dillingham Census Area,AK,,America/Anchorage,H5
02090,Fairbanks North Star,Fairbanks North Star Borough,AK,745,America/Anchorage,H1
02100,Haines,Haines Borough,AK,747,America/Juneau,H1
02110,Juneau,Juneau City and Borough,AK,747,America/Juneau,H6
02122,Kenai Peninsula,Kenai Peninsula Borough,AK,743,America/Anchorage,H1
02130,Ketchikan Gateway,Ketchikan Gateway Borough,AK,747,America/Juneau,H1
02150,Kodiak Island,Kodiak Island Borough,AK,,America/Anchorage,H1
02164,Lake and Peninsula,Lake and Peninsula Borough,AK,,America/Anchorage,H1
02170,Matanuska-Susitna,Matanuska-Susitna Borough,AK,743,America/Anchorage,H1
02180,Nome,Nome Census Area,AK,,America/Nome,H5
02185,North Slope,North Slope Borough,AK,,America/Anchorage,H1
02188,Northwest Arctic,Northwest Arctic Borough,AK,,America/Anchorage,H1
02198,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,AK,,America/Juneau,H5
02220,Sitka,Sitka City and Borough,AK,747,America/Juneau,H6
02240,Southeast Fairbanks,Southeast Fairbanks Census Area,AK,745,America/Anchorage,H5
02261,Valdez-Cordova,Valdez-Cordova Census Area,AK,747,America/Anchorage,H5
02158,Kusilvak,Kusilvak Census Area,AK,,America/Nome,H5
02282,Yakutat,Yakutat City and Borough,AK,747,America/Yakutat,H1
02290,Yukon-Koyukuk,Yukon-Koyukuk Census Area,AK,745,America/Anchorage,H5
02068,Denali,Denali Borough,AK,745,America/Anchorage,H1
49001,Beaver,Beaver County,UT,770,America/Denver,H1
49005,Cache,Cache County,UT,770,America/Denver,H1
49007,Carbon,Carbon County,UT,770,America/Denver,H1
49009,Daggett,Daggett County,UT,770,America/Denver,H1
49011,Davis,Davis County,UT,770,America/Denver,H1
49013,Duchesne,Duchesne County,UT,770,America/Denver,H1
49015,Emery,Emery County,UT,770,America/Denver,H1
49017,Garfield,Garfield County,UT,770,America/Denver,H1
