USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
CO|08037|0500000US08037|00198134|Eagle County|4362757338|18967533|1684.47|7.323|39.626992|-106.695169
CO|08039|0500000US08039|00198136|Elbert County|4791700166|442147|1850.086|0.171|39.315157|-104.114076
CO|08041|0500000US08041|00198135|El Paso County|5507412948|7044326|2126.424|2.72|38.8311|-104.527681
CO|08043|0500000US08043|00198137|Fremont County|3972614690|2234517|1533.835|0.863|38.45517|-105.424958
CO|08045|0500000US08045|00198138|Garfield County|7633796653|21707241|2947.425|8.381|39.599352|-107.90978
CO|08047|0500000US08047|00198139|Gilpin County|388556762|942056|150.023|0.364|39.861156|-105.528878
CO|08049|0500000US08049|00198140|Grand County|4782625749|59537083|1846.582|22.987|40.113065|-106.110837
CO|08051|0500000US08051|00198141|Gunnison County|8389334149|53070998|3239.14|20.491|38.670499|-107.05688
CO|08053|0500000US08053|00198142|Hinsdale County|2893614474|15324685|1117.231|5.917|37.811519|-107.383974
CO|08055|0500000US08055|00198143|Huerfano County|4120756314|5792101|1591.033|2.236|37.687815|-104.959928
CO|08057|0500000US08057|00198144|Jackson County|4179530230|18750017|1613.726|7.239|40.663432|-106.329248
CO|08059|0500000US08059|00198145|Jefferson County|1979849267|24965560|764.424|9.639|39.579511|-105.245462
CO|08061|0500000US08061|00198146|Kiowa County|4578603586|47032918|1767.809|18.16|38.387663|-102.756849
CO|08063|0500000US08063|00198147|Kit Carson County|5596501952|2251929|2160.822|0.869|39.30534|-102.603023
CO|08065|0500000US08065|00198149|Lake County|976215871|18111565|376.919|6.993|39.205363|-106.350123
CO|08067|0500000US08067|00198148|La Plata County|4376255271|25642579|1689.682|9.901|37.287367|-107.839718
CO|08069|0500000US08069|00198150|Larimer County|6722949455|99049183|2595.745|38.243|40.658093|-105.486764
CO|08071|0500000US08071|00198151|Las Animas County|12361852635|6929970|4772.938|2.676|37.318831|-104.04411
CO|08073|0500000US08073|00198152|Lincoln County|6676289549|22780358|2577.73|8.796|38.99374|-103.507555
CO|08075|0500000US08075|00198153|Logan County|4761949509|16363553|1838.599|6.318|40.728091|-103.090464
CO|08077|0500000US08077|00198154|Mesa County|8621348059|31991713|3328.721|12.352|39.019524|-108.460571
CO|08079|0500000US08079|00198155|Mineral County|2268209075|5222161|875.76|2.016|37.549069|-107.003235
CO|08081|0500000US08081|00198156|Moffat County|12284943815|19803411|4743.244|7.646|40.610864|-108.217154
CO|08083|0500000US08083|00198157|Montezuma County|5255989973|27208195|2029.349|10.505|37.338025|-108.595786
CO|08085|0500000US08085|00198158|Montrose County|5804023563|4923260|2240.946|1.901|38.407507|-108.266282
CO|08087|0500000US08087|00198159|Morgan County|3316461692|34642895|1280.493|13.376|40.262085|-103.807235
CO|08089|0500000US08089|00198160|Otero County|3268424304|20092556|1261.946|7.758|37.88417|-103.72126
CO|08091|0500000US08091|00198161|Ouray County|1400332624|3986292|540.671|1.539|38.154731|-107.78848
CO|08093|0500000US08093|00198162|Park County|5681165600|43519329|2193.51|16.803|39.118914|-105.717648
CO|08095|0500000US08095|00198163|Phillips County|1781724974|301808|687.928|0.117|40.594712|-102.345105
CO|08097|0500000US08097|00198164|Pitkin County|2514104902|6472577|970.701|2.499|39.217541|-106.916162
CO|08099|0500000US08099|00198165|Prowers County|4243454843|15319854|1638.407|5.915|37.958443|-102.391754
CO|08101|0500000US08101|00198166|Pueblo County|6181140047|29044037|2386.552|11.214|38.162765|-104.484668
CO|08103|0500000US08103|00198167|Rio Blanco County|8342275014|4868111|3220.971|1.88|39.972622|-108.200716
CO|08105|0500000US08105|00198168|Rio Grande County|2361956077|984295|911.956|0.38|37.485853|-106.453128
CO|08107|0500000US08107|00198169|Routt County|6117602806|15831744|2362.02|6.113|40.483664|-106.987702
CO|08109|0500000US08109|00198170|Saguache County|8206547698|4454510|3168.566|1.72|38.031651|-106.234666
CO|08111|0500000US08111|00198171|San Juan County|1003660670|2035929|387.516|0.786|37.781049|-107.670257
CO|08113|0500000US08113|00198172|San Miguel County|3332602593|5207582|1286.725|2.011|38.009319|-108.427263
CO|08115|0500000US08115|00198173|Sedgwick County|1419419024|3530746|548.041|1.363|40.871568|-102.355358
CO|08117|0500000US08117|00198174|Summit County|1575563230|28310936|608.328|10.931|39.621023|-106.137555
CO|08119|0500000US08119|00198175|Teller County|1442988182|4960197|557.141|1.915|38.869976|-105.187365
CO|08121|0500000US08121|00198176|Washington County|6521806796|15207397|2518.084|5.872|39.96579|-103.209744
CO|08123|0500000US08123|00198177|Weld County|10321005621|82316993|3984.963|31.783|40.555961|-104.383666
CO|08125|0500000US08125|00198178|Yuma County|6123764031|11134195|2364.399|4.299|40.00077|-102.421649
CT|09110|0500000US09110|02830244|Capitol Planning Region|2660835165|48773550|1027.354|18.832|41.81697|-72.575886
CT|09120|0500000US09120|02830245|Greater Bridgeport Planning Region|363096070|253735932|140.192|97.968|41.184558|-73.209401
CT|09130|0500000US09130|02830246|Lower Connecticut River Valley Planning Region|1098469096|241074260|424.121|93.079|41.420307|-72.493525
CT|09140|0500000US09140|02830249|Naugatuck Valley Planning Region|1069106369|22747873|412.784|8.783|41.518931|-73.087906
CT|09150|0500000US09150|02830250|Northeastern Connecticut Planning Region|1434595321|23973785|553.9|9.256|41.842375|-71.972655
CT|09160|0500000US09160|02830251|Northwest Hills Planning Region|2037392871|55597912|786.642|21.466|41.854809|-73.221494
CT|09170|0500000US09170|02830252|South Central Connecticut Planning Region|951177346|653525530|367.252|252.328|41.290167|-72.837024
CT|09180|0500000US09180|02830253|Southeastern Connecticut Planning Region|1549173136|216452635|598.139|83.573|41.484769|-72.101666
CT|09190|0500000US09190|02830254|Western Connecticut Planning Region|1378255713|300132108|532.148|115.882|41.279055|-73.44655
DE|10001|0500000US10001|00217271|Kent County|1517891101|549776917|586.061|212.27|39.097088|-75.502982
DE|10003|0500000US10003|00217270|New Castle County|1104210699|175313041|426.338|67.689|39.575915|-75.644132
DE|10005|0500000US10005|00217269|Sussex County|2424606008|674113494|936.146|260.277|38.673227|-75.337024
DC|11001|0500000US11001|01702382|District of Columbia|158318961|18706999|61.127|7.223|38.904243|-77.016524
FL|12001|0500000US12001|00308548|Alachua County|2267969501|241216231|875.668|93.134|29.67574|-82.357221
FL|12003|0500000US12003|00306920|Baker County|1515738966|9686120|585.23|3.74|30.324442|-82.302284
FL|12005|0500000US12005|00295738|Bay County|1964817460|1833971800|758.62|708.101|30.15914|-85.534395
FL|12007|0500000US12007|00303634|Bradford County|761368538|16898784|293.966|6.525|29.952386|-82.166698
FL|12009|0500000US12009|00295749|Brevard County|2628767922|1403935646|1014.973|542.063|28.298311|-80.700333
FL|12011|0500000US12011|00295753|Broward County|3115709877|273103315|1202.982|105.446|26.193535|-80.476683
FL|12013|0500000US12013|00306919|Calhoun County|1469394599|18070425|567.336|6.977|30.388801|-85.197915
FL|12015|0500000US12015|00295742|Charlotte County|1764168951|689160340|681.149|266.086|26.906358|-82.00363
FL|12017|0500000US12017|00295752|Citrus County|1507454468|980854442|582.031|378.71|28.850293|-82.595551
FL|12019|0500000US12019|00295726|Clay County|1565901871|100868789|604.598|38.946|29.986584|-81.865036
FL|12021|0500000US12021|00295754|Collier County|5172241142|1574780822|1997.014|608.026|26.118786|-81.400955
FL|12023|0500000US12023|00306909|Columbia County|2065197098|10207202|797.377|3.941|30.221651|-82.623371
FL|12027|0500000US12027|00294452|DeSoto County|1649031792|6243548|636.695|2.411|27.190581|-81.806253
FL|12029|0500000US12029|00295725|Dixie County|1826030989|876346090|705.035|338.359|29.552675|-83.236232
FL|12031|0500000US12031|00293656|Duval County|1975350160|403459052|762.687|155.776|30.335245|-81.648113
FL|12033|0500000US12033|00295737|Escambia County|1701617702|1213958859|656.998|468.712|30.529998|-87.320322
FL|12035|0500000US12035|00308547|Flagler County|1259229663|219207668|486.191|84.637|29.474891|-81.286253
FL|12037|0500000US12037|00306911|Franklin County|1411549413|2270390075|545.002|876.603|29.677794|-84.815213
FL|12039|0500000US12039|00306918|Gadsden County|1337405279|31475262|516.375|12.153|30.578687|-84.612607
FL|12041|0500000US12041|00303633|Gilchrist County|905705570|14362143|349.695|5.545|29.723456|-82.795801
FL|12043|0500000US12043|00295743|Glades County|2089658772|467294511|806.822|180.423|26.95481|-81.19082
FL|12045|0500000US12045|00306917|Gulf County|1433472639|624401027|553.467|241.083|29.859238|-85.272041
FL|12047|0500000US12047|00295736|Hamilton County|1332018547|12330813|514.295|4.761|30.498438|-82.951116
FL|12049|0500000US12049|00295746|Hardee County|1651297015|1472455|637.569|0.569|27.492846|-81.82158
FL|12051|0500000US12051|00307626|Hendry County|2993907668|86567285|1155.954|33.424|26.539967|-81.152114
FL|12053|0500000US12053|00295751|Hernando County|1225019717|627876236|472.983|242.424|28.555995|-82.525969
FL|12055|0500000US12055|00295756|Highlands County|2635753187|230641250|1017.67|89.051|27.34108|-81.342353
FL|12057|0500000US12057|00295757|Hillsborough County|2648363710|790678464|1022.539|305.283|27.893154|-82.379991
FL|12059|0500000US12059|00295735|Holmes County|1240237030|26389419|478.858|10.189|30.862007|-85.815939
FL|12061|0500000US12061|00307624|Indian River County|1301610499|295444062|502.555|114.072|27.700528|-80.574789
FL|12063|0500000US12063|00295734|Jackson County|2378425867|93882992|918.315|36.248|30.789249|-85.208814
FL|12065|0500000US12065|00295733|Jefferson County|1549018610|193063920|598.079|74.542|30.396898|-83.921761
FL|12067|0500000US12067|00295732|Lafayette County|1407256298|11817999|543.345|4.563|29.990066|-83.17851
FL|12069|0500000US12069|00308551|Lake County|2470875328|525122712|954.01|202.751|28.764113|-81.712282
FL|12071|0500000US12071|00295758|Lee County|2023252433|1900134174|781.182|733.646|26.563273|-81.984182
FL|12073|0500000US12073|00306916|Leon County|1731219899|86414547|668.428|33.365|30.45931|-84.2778
FL|12075|0500000US12075|00295724|Levy County|2896278563|1224276906|1118.259|472.696|29.271854|-82.831233
FL|12077|0500000US12077|00308549|Liberty County|2164099092|19582444|835.563|7.561|30.259849|-84.86858
FL|12079|0500000US12079|00295731|Madison County|1804001481|49634046|696.529|19.164|30.447233|-83.470416
FL|12081|0500000US12081|00295744|Manatee County|1923760990|573067469|742.768|221.263|27.475556|-82.393144
FL|12083|0500000US12083|00306922|Marion County|4114048470|192244413|1588.443|74.226|29.202805|-82.0431
FL|12085|0500000US12085|00308550|Martin County|1408625668|541957184|543.873|209.251|27.083604|-80.398201
FL|12086|0500000US12086|00295755|Miami-Dade County|4920945684|1267367219|1899.988|489.333|25.616009|-80.50375
FL|12087|0500000US12087|00295759|Monroe County|2546069559|11153839965|983.043|4306.522|25.58612|-81.022603
FL|12089|0500000US12089|00295730|Nassau County|1680075548|200050173|648.681|77.24|30.605963|-81.765087
FL|12091|0500000US12091|00306915|Okaloosa County|2408255079|820654799|929.833|316.857|30.614325|-86.59108
FL|12093|0500000US12093|00295760|Okeechobee County|1992482228|317885012|769.302|122.736|27.385592|-80.887388
FL|12095|0500000US12095|00295750|Orange County|2338896297|259989516|903.053|100.383|28.514391|-81.323284
FL|12097|0500000US12097|00295748|Osceola County|3438091966|462372096|1327.455|178.523|28.059027|-81.139312
FL|12099|0500000US12099|00295761|Palm Beach County|5087565654|1084895350|1964.32|418.88|26.649126|-80.448354
FL|12101|0500000US12101|00295739|Pasco County|1933704713|694071972|746.608|267.983|28.30474|-82.502367
FL|12103|0500000US12103|00295745|Pinellas County|709120286|1535953337|273.793|593.035|27.905342|-82.798066
FL|12105|0500000US12105|00295747|Polk County|4658004648|548938965|1798.466|211.947|27.954854|-81.694301
FL|12107|0500000US12107|00306910|Putnam County|1886536359|255178990|728.396|98.525|29.593897|-81.732039
FL|12109|0500000US12109|00308371|St. Johns County|1555710836|572055450|600.663|220.872|29.881397|-81.388282
FL|12111|0500000US12111|00308372|St. Lucie County|1481146386|300765585|571.874|116.126|27.379814|-80.443536
FL|12113|0500000US12113|00306914|Santa Rosa County|2622108169|543293108|1012.402|209.767|30.675348|-87.018919
FL|12115|0500000US12115|00295741|Sarasota County|1440162470|1086505503|556.05|419.502|27.223489|-82.424764
FL|12117|0500000US12117|00303665|Seminole County|801317781|93106303|309.391|35.949|28.690065|-81.131975
FL|12119|0500000US12119|00295740|Sumter County|1442975452|58773802|557.136|22.693|28.713277|-82.069555
FL|12121|0500000US12121|00295729|Suwannee County|1783430097|9505389|688.586|3.67|30.189244|-82.992754
FL|12123|0500000US12123|00295728|Taylor County|2702230205|1213570858|1043.337|468.562|29.967146|-83.639573
FL|12125|0500000US12125|00306913|Union County|631672854|15181112|243.89|5.861|30.05428|-82.366918
FL|12127|0500000US12127|00306921|Volusia County|2852150750|857845286|1101.222|331.216|29.057769|-81.161792
FL|12129|0500000US12129|00306912|Wakulla County|1570620420|804106505|606.42|310.467|30.091335|-84.359111
FL|12131|0500000US12131|00295727|Walton County|2689380835|961074384|1038.376|371.073|30.571247|-86.162798
FL|12133|0500000US12133|00295762|Washington County|1514306503|81007653|584.677|31.277|30.602102|-85.655805
GA|13001|0500000US13001|00349113|Appling County|1316393794|10357488|508.263|3.999|31.739726|-82.290102
GA|13003|0500000US13003|00345784|Atkinson County|887642157|4696298|342.721|1.813|31.296806|-82.878151
GA|13005|0500000US13005|00344784|Bacon County|735776108|4500418|284.085|1.738|31.55021|-82.451433
GA|13007|0500000US13007|00342832|Baker County|885665382|18598653|341.957|7.181|31.31958|-84.454881
GA|13009|0500000US13009|00345255|Baldwin County|670028048|24803188|258.699|9.577|33.05949|-83.255457
GA|13011|0500000US13011|00349230|Banks County|602578098|4635946|232.657|1.79|34.351922|-83.498441
GA|13013|0500000US13013|00356976|Barrow County|417261505|4725595|161.106|1.825|33.992009|-83.712303
GA|13015|0500000US13015|00351604|Bartow County|1188576969|27365997|458.912|10.566|34.240917|-84.838188
GA|13017|0500000US13017|00351606|Ben Hill County|647804330|9812173|250.119|3.789|31.730583|-83.162961
GA|13019|0500000US13019|00326638|Berrien County|1174239575|11671125|453.376|4.506|31.288652|-83.22787
GA|13021|0500000US13021|01672039|Bibb County|645898856|14304451|249.383|5.523|32.80899|-83.69406
GA|13023|0500000US13023|00347451|Bleckley County|559122130|8425411|215.878|3.253|32.435403|-83.331717
GA|13025|0500000US13025|00351605|Brantley County|1147989344|10274469|443.241|3.967|31.197334|-81.982978
GA|13027|0500000US13027|00345518|Brooks County|1277341890|11955148|493.184|4.616|30.822934|-83.581905
GA|13029|0500000US13029|00350496|Bryan County|1133284281|43751220|437.564|16.892|32.017969|-81.438543
GA|13031|0500000US13031|00350302|Bulloch County|1750752104|32810891|675.969|12.668|32.394481|-81.741441
GA|13033|0500000US13033|00347944|Burke County|2142029072|20565643|827.042|7.94|33.060181|-82.000164
GA|13035|0500000US13035|00352295|Butts County|475741693|11282739|183.685|4.356|33.290355|-83.958221
GA|13037|0500000US13037|00344074|Calhoun County|726191507|8271470|280.384|3.194|31.521279|-84.62629
GA|13039|0500000US13039|01671316|Camden County|1632398694|392732535|630.273|151.635|30.913358|-81.642019
GA|13043|0500000US13043|00342852|Candler County|629530565|15008470|243.063|5.795|32.40395|-82.071266
GA|13045|0500000US13045|00326650|Carroll County|1292704615|11882832|499.116|4.588|33.582237|-85.080527
GA|13047|0500000US13047|00353230|Catoosa County|419998920|771159|162.162|0.298|34.900212|-85.139385
GA|13049|0500000US13049|00357747|Charlton County|2020432416|5946470|780.093|2.296|30.779904|-82.139644
GA|13051|0500000US13051|01694477|Chatham County|1120936710|510688900|432.796|197.178|31.980404|-81.085184
GA|13053|0500000US13053|00351012|Chattahoochee County|644225831|6277089|248.737|2.424|32.347445|-84.788021
GA|13055|0500000US13055|00352213|Chattooga County|811512397|570806|313.327|0.22|34.474178|-85.345289
GA|13057|0500000US13057|01685718|Cherokee County|1090270941|34407819|420.956|13.285|34.244317|-84.475057
GA|13059|0500000US13059|01672699|Clarke County|308985554|4776726|119.3|1.844|33.952185|-83.367152
GA|13061|0500000US13061|00344805|Clay County|506093893|56546964|195.404|21.833|31.619831|-84.992583
GA|13063|0500000US13063|01672399|Clayton County|367009135|6914194|141.703|2.67|33.552242|-84.412973
GA|13065|0500000US13065|00351285|Clinch County|2110841412|23291048|815.|8.993|30.917653|-82.702614
GA|13067|0500000US13067|01686112|Cobb County|879820634|12009196|339.701|4.637|33.939926|-84.57411
GA|13069|0500000US13069|00347456|Coffee County|1533953524|26902591|592.263|10.387|31.549245|-82.84494
GA|13071|0500000US13071|00343936|Colquitt County|1416897847|24790675|547.067|9.572|31.189714|-83.769873
GA|13073|0500000US13073|00348865|Columbia County|751599722|45344735|290.194|17.508|33.552075|-82.249608
GA|13075|0500000US13075|00343878|Cook County|591733042|12259817|228.469|4.734|31.152516|-83.429445
