GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
62164|400C200US62164|New Castle, PA Urban Area|74146685|732171|28.628|0.283|41.008338|-80.350802
62353|400C200US62353|New Freedom--Shrewsbury, PA Urban Area|15849483|22309|6.12|0.009|39.759232|-76.672942
62407|400C200US62407|New Haven, CT Urban Area|772049570|25416567|298.09|9.813|41.320655|-72.878698
62434|400C200US62434|New Iberia, LA Urban Area|64278146|701477|24.818|0.271|29.990225|-91.821824
62488|400C200US62488|New Lexington, OH Urban Area|5622753|6111|2.171|0.002|39.716689|-82.209103
62515|400C200US62515|New London, WI Urban Area|11865623|212943|4.581|0.082|44.38873|-88.74194
62569|400C200US62569|Newman, CA Urban Area|5399588|0|2.085|0.|37.315353|-121.020811
62623|400C200US62623|New Martinsville, WV--OH Urban Area|9987902|159997|3.856|0.062|39.645615|-80.863942
62677|400C200US62677|New Orleans, LA Urban Area|699999953|58030170|270.272|22.406|29.960366|-90.163994
62704|400C200US62704|New Paltz, NY Urban Area|12658583|17799|4.888|0.007|41.75291|-74.076998
62731|400C200US62731|New Philadelphia--Dover, OH Urban Area|61787113|833909|23.856|0.322|40.489223|-81.440501
62758|400C200US62758|Newport, AR Urban Area|11858728|54671|4.579|0.021|35.616392|-91.259253
62839|400C200US62839|Newport, OR Urban Area|24377698|716917|9.412|0.277|44.63356|-124.058733
62893|400C200US62893|Newport, TN Urban Area|25647472|0|9.903|0.|35.955244|-83.197742
62947|400C200US62947|New Prague, MN Urban Area|8435376|0|3.257|0.|44.545422|-93.574009
62974|400C200US62974|New Richmond, WI Urban Area|11976585|43075|4.624|0.017|45.113763|-92.535619
63001|400C200US63001|New Roads, LA Urban Area|18962525|12357556|7.321|4.771|30.685535|-91.457789
63028|400C200US63028|New Tazewell--Tazewell, TN Urban Area|17260235|0|6.664|0.|36.446806|-83.59217
63082|400C200US63082|Newton, IA Urban Area|18484880|0|7.137|0.|41.700296|-93.048154
63109|400C200US63109|Newton, KS Urban Area|29641781|19913|11.445|0.008|38.042168|-97.350469
63137|400C200US63137|Newton, NJ Urban Area|20465955|1100653|7.902|0.425|41.041679|-74.733761
63152|400C200US63152|Newton Falls, OH Urban Area|11627409|246809|4.489|0.095|41.189135|-80.963809
63163|400C200US63163|New Ulm, MN Urban Area|15087798|0|5.825|0.|44.312697|-94.467474
63217|400C200US63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412518721|548326712|3248.092|211.71|40.712152|-73.950184
63232|400C200US63232|Nice, CA Urban Area|9863691|456806|3.808|0.176|39.121766|-122.846092
63244|400C200US63244|Nicholasville, KY Urban Area|31016724|128251|11.976|0.05|37.895389|-84.564974
63282|400C200US63282|Nipomo, CA Urban Area|26326052|0|10.165|0.|35.020688|-120.499952
63325|400C200US63325|Nogales, AZ Urban Area|32884305|26000|12.697|0.01|31.35667|-110.949924
63406|400C200US63406|Norfolk, NE Urban Area|33022039|225574|12.75|0.087|42.034495|-97.418356
63433|400C200US63433|Norman, OK Urban Area|119090603|1382736|45.981|0.534|35.212674|-97.441856
63460|400C200US63460|North Adams, MA Urban Area|41767227|415784|16.126|0.161|42.707362|-73.115149
63514|400C200US63514|North Bend, WA Urban Area|14399861|195778|5.56|0.076|47.476506|-121.761296
63541|400C200US63541|North Branch, MN Urban Area|11250313|22247|4.344|0.009|45.498551|-92.990762
63622|400C200US63622|North East, PA Urban Area|9087370|1852|3.509|0.001|42.21769|-79.832703
63676|400C200US63676|Northfield, MN Urban Area|22995844|31608|8.879|0.012|44.447145|-93.170301
63784|400C200US63784|North Manchester, IN Urban Area|7357412|151322|2.841|0.058|41.006727|-85.772595
63811|400C200US63811|North Platte, NE Urban Area|33571709|245010|12.962|0.095|41.135271|-100.788952
63865|400C200US63865|North Vernon, IN Urban Area|13244531|26165|5.114|0.01|39.006279|-85.630521
63973|400C200US63973|North Windham, ME Urban Area|36271337|496436|14.004|0.192|43.83289|-70.433458
64054|400C200US64054|Norwalk, OH Urban Area|25670587|20427|9.911|0.008|41.253042|-82.609101
64108|400C200US64108|Norwich, NY Urban Area|7786491|0|3.006|0.|42.534568|-75.518822
64135|400C200US64135|Norwich--New London, CT Urban Area|302311893|30745621|116.723|11.871|41.411386|-72.098088
64270|400C200US64270|Oakdale, CA Urban Area|19042997|100699|7.353|0.039|37.77015|-120.833696
64297|400C200US64297|Oakdale, LA Urban Area|12303469|57811|4.75|0.022|30.816549|-92.658753
64378|400C200US64378|Oak Harbor, WA Urban Area|61255113|229376|23.651|0.089|48.295597|-122.66915
64459|400C200US64459|Oak Island, NC Urban Area|38432825|662264|14.839|0.256|33.905869|-78.048656
64475|400C200US64475|Oakland, TN Urban Area|20496617|147928|7.914|0.057|35.224771|-89.514781
64498|400C200US64498|Oak Ridge, NJ Urban Area|14007070|1115447|5.408|0.431|41.017742|-74.512443
64550|400C200US64550|Oberlin, OH Urban Area|7610559|11781|2.938|0.005|41.292843|-82.216132
64567|400C200US64567|Ocala, FL Urban Area|324048428|575486|125.116|0.222|29.160658|-82.136378
64648|400C200US64648|Ocean Park, WA Urban Area|23271283|597409|8.985|0.231|46.480716|-124.047239
64660|400C200US64660|Ocean Pines--Ocean City, MD--DE Urban Area|74509361|5478465|28.768|2.115|38.378367|-75.163171
64675|400C200US64675|Ocean Shores, WA Urban Area|21667890|2290154|8.366|0.884|46.973991|-124.15427
64702|400C200US64702|Ocean View, DE Urban Area|60885292|3504292|23.508|1.353|38.549292|-75.099939
64837|400C200US64837|Odessa, MO Urban Area|7262150|80524|2.804|0.031|38.997104|-93.960416
64864|400C200US64864|Odessa, TX Urban Area|222720711|1247556|85.993|0.482|31.87216|-102.384825
64891|400C200US64891|Oelwein, IA Urban Area|12525555|221705|4.836|0.086|42.665177|-91.912881
64918|400C200US64918|Ogallala, NE Urban Area|8458398|0|3.266|0.|41.131449|-101.719425
64945|400C200US64945|Ogden--Layton, UT Urban Area|550610760|1410892|212.592|0.545|41.123076|-111.974898
64972|400C200US64972|Ogdensburg, NY Urban Area|12749341|217766|4.923|0.084|44.697888|-75.470291
64999|400C200US64999|Oil City, PA Urban Area|22070560|653307|8.521|0.252|41.425952|-79.698815
65026|400C200US65026|Okeechobee--Taylor Creek, FL Urban Area|61887171|2255468|23.895|0.871|27.226546|-80.821986
65080|400C200US65080|Oklahoma City, OK Urban Area|1092322271|19844839|421.748|7.662|35.496869|-97.535571
65107|400C200US65107|Okmulgee, OK Urban Area|19129474|0|7.386|0.|35.625239|-95.963064
65161|400C200US65161|Olean, NY Urban Area|34134440|675090|13.179|0.261|42.083943|-78.435119
65188|400C200US65188|Olney, IL Urban Area|15897442|675|6.138|0.|38.729216|-88.085459
65242|400C200US65242|Olympia--Lacey, WA Urban Area|275070221|13519574|106.205|5.22|47.028466|-122.855387
65269|400C200US65269|Omaha, NE--IA Urban Area|701425926|12843003|270.822|4.959|41.232071|-96.035054
65296|400C200US65296|Omak, WA Urban Area|15649410|301119|6.042|0.116|48.413462|-119.514296
65404|400C200US65404|Oneida, NY Urban Area|16408719|74930|6.335|0.029|43.083614|-75.637169
65485|400C200US65485|Oneonta, AL Urban Area|11325971|1452|4.373|0.001|33.941039|-86.465732
65512|400C200US65512|Oneonta, NY Urban Area|18495501|210890|7.141|0.081|42.451232|-75.070917
65539|400C200US65539|Ontario--Payette, OR--ID Urban Area|36096990|26474|13.937|0.01|44.033379|-116.979098
65593|400C200US65593|Opelousas, LA Urban Area|48138666|70644|18.586|0.027|30.531419|-92.082642
65620|400C200US65620|Opp, AL Urban Area|13468175|186253|5.2|0.072|31.277952|-86.255483
65647|400C200US65647|Orange, TX Urban Area|94826262|4939776|36.613|1.907|30.085982|-93.785051
65674|400C200US65674|Orange, VA Urban Area|7630774|42553|2.946|0.016|38.246469|-78.111026
65701|400C200US65701|Orangeburg, SC Urban Area|68884123|358163|26.596|0.138|33.502519|-80.862784
65728|400C200US65728|Orange City, IA Urban Area|10983862|0|4.241|0.|42.998017|-96.04697
65755|400C200US65755|Orange Cove, CA Urban Area|4291242|0|1.657|0.|36.622648|-119.317031
65767|400C200US65767|Orangetree, FL Urban Area|24020739|2075081|9.274|0.801|26.289909|-81.566782
65809|400C200US65809|Oregon, WI Urban Area|11720162|0|4.525|0.|42.92319|-89.387681
65836|400C200US65836|Orland, CA Urban Area|11664758|0|4.504|0.|39.743633|-122.193793
65863|400C200US65863|Orlando, FL Urban Area|1669421721|168582392|644.567|65.09|28.576814|-81.420991
65901|400C200US65901|Oronoko--Berrien Springs, MI Urban Area|9548430|61675|3.687|0.024|41.955551|-86.347972
65917|400C200US65917|Orosi, CA Urban Area|5159508|0|1.992|0.|36.544262|-119.293672
65944|400C200US65944|Oroville, CA Urban Area|68462064|59656|26.433|0.023|39.498046|-121.53898
65971|400C200US65971|Orrville, OH Urban Area|14003079|36898|5.407|0.014|40.848267|-81.776894
66060|400C200US66060|Osage Beach, MO Urban Area|34377076|1694492|13.273|0.654|38.132046|-92.669926
66106|400C200US66106|Osceola, AR Urban Area|11484230|33532|4.434|0.013|35.69467|-89.970259
66133|400C200US66133|Osceola, IA Urban Area|9538709|0|3.683|0.|41.031588|-93.769466
66148|400C200US66148|Oscoda--Au Sable, MI Urban Area|48165174|4579145|18.597|1.768|44.454823|-83.348985
66160|400C200US66160|Oshkosh, WI Urban Area|85057624|4071638|32.841|1.572|44.026084|-88.570195
66187|400C200US66187|Oskaloosa, IA Urban Area|21364110|0|8.249|0.|41.293068|-92.647215
66241|400C200US66241|Oswego, NY Urban Area|29327716|1507853|11.323|0.582|43.447298|-76.492817
66268|400C200US66268|Othello, WA Urban Area|11977463|0|4.625|0.|46.818294|-119.17452
66285|400C200US66285|Otsego--Plainwell, MI Urban Area|21859723|931749|8.44|0.36|42.452108|-85.667145
66295|400C200US66295|Ottawa, IL Urban Area|25715237|1448301|9.929|0.559|41.349462|-88.840484
66322|400C200US66322|Ottawa, KS Urban Area|16323657|76147|6.303|0.029|38.607545|-95.265489
66349|400C200US66349|Ottawa, OH Urban Area|12419077|141882|4.795|0.055|41.022763|-84.04284
66376|400C200US66376|Ottumwa, IA Urban Area|33179543|887434|12.811|0.343|41.022879|-92.414544
66430|400C200US66430|Owatonna, MN Urban Area|32421130|0|12.518|0.|44.088475|-93.228205
66457|400C200US66457|Owego, NY Urban Area|8309243|579848|3.208|0.224|42.108095|-76.25992
66484|400C200US66484|Owensboro, KY Urban Area|94271452|511838|36.398|0.198|37.756016|-87.110782
66538|400C200US66538|Owosso, MI Urban Area|35259296|468693|13.614|0.181|42.997022|-84.163786
66565|400C200US66565|Oxford, MS Urban Area|62962623|137188|24.31|0.053|34.364547|-89.532158
66592|400C200US66592|Oxford, NC Urban Area|17273391|0|6.669|0.|36.309593|-78.583804
66619|400C200US66619|Oxford, OH Urban Area|18724963|8641|7.23|0.003|39.506376|-84.751071
66646|400C200US66646|Oxford, PA Urban Area|17030051|47798|6.575|0.018|39.773435|-75.999293
66673|400C200US66673|Oxnard--San Buenaventura (Ventura), CA Urban Area|198381589|4039153|76.596|1.56|34.259135|-119.209065
66690|400C200US66690|Ozark, AL Urban Area|43287085|178911|16.713|0.069|31.433104|-85.648274
66740|400C200US66740|Pacific, MO Urban Area|16029413|0|6.189|0.|38.480926|-90.775553
66781|400C200US66781|Paducah, KY--IL Urban Area|107244749|688011|41.407|0.266|37.050238|-88.630456
66808|400C200US66808|Page, AZ Urban Area|18600590|0|7.182|0.|36.918418|-111.450083
66889|400C200US66889|Pagosa Springs, CO Urban Area|16169215|847430|6.243|0.327|37.269934|-107.076102
66916|400C200US66916|Pahokee, FL Urban Area|10503554|0|4.055|0.|26.819689|-80.654917
66943|400C200US66943|Pahrump, NV Urban Area|135730928|47519|52.406|0.018|36.189251|-116.004591
66997|400C200US66997|Paintsville, KY Urban Area|11624283|274778|4.488|0.106|37.816697|-82.805284
67051|400C200US67051|Palatka, FL Urban Area|47408682|453017|18.305|0.175|29.641524|-81.667356
67078|400C200US67078|Palestine, TX Urban Area|39343084|185637|15.19|0.072|31.75178|-95.639982
67105|400C200US67105|Palm Bay--Melbourne, FL Urban Area|648891030|130729068|250.538|50.475|28.187878|-80.673966
67140|400C200US67140|Palmdale--Lancaster, CA Urban Area|219588588|615595|84.784|0.238|34.698826|-118.194632
67223|400C200US67223|Palmyra, NY Urban Area|6267932|0|2.42|0.|43.057808|-77.235819
67230|400C200US67230|Palmyra, PA Urban Area|21485108|333363|8.295|0.129|41.367292|-75.234033
67240|400C200US67240|Pampa, TX Urban Area|21374662|0|8.253|0.|35.545161|-100.96565
67267|400C200US67267|Pana, IL Urban Area|8747376|727429|3.377|0.281|39.384477|-89.066035
67305|400C200US67305|Panama City--Panama City Beach, FL Urban Area|309477778|18910338|119.49|7.301|30.228195|-85.893505
67313|400C200US67313|Panther Valley, NJ Urban Area|5730710|15159|2.213|0.006|40.908612|-74.842627
67321|400C200US67321|Paola, KS Urban Area|8106363|29176|3.13|0.011|38.576129|-94.871844
67402|400C200US67402|Paragould, AR Urban Area|41925969|173084|16.188|0.067|36.064222|-90.511864
67483|400C200US67483|Paris, IL Urban Area|12726838|29281|4.914|0.011|39.614326|-87.692418
67510|400C200US67510|Paris, KY Urban Area|14575645|68666|5.628|0.027|38.205544|-84.261463
67537|400C200US67537|Paris, TN Urban Area|23907671|51767|9.231|0.02|36.292739|-88.308057
67564|400C200US67564|Paris, TX Urban Area|45395602|160822|17.527|0.062|33.664167|-95.532712
67620|400C200US67620|Park City--Snyderville, UT Urban Area|38581927|0|14.897|0.|40.678733|-111.506721
67645|400C200US67645|Parker, AZ--CA Urban Area|11898720|74887|4.594|0.029|34.119687|-114.396337
67672|400C200US67672|Parkersburg, WV--OH Urban Area|103330327|4480549|39.896|1.73|39.267295|-81.560876
67753|400C200US67753|Parlier, CA Urban Area|4625404|0|1.786|0.|36.611421|-119.538104
67780|400C200US67780|Parsons, KS Urban Area|16212016|58260|6.259|0.022|37.341703|-95.269846
67812|400C200US67812|Pascagoula--Gautier, MS Urban Area|99989676|3251712|38.606|1.255|30.413702|-88.568926
67861|400C200US67861|Patterson, CA Urban Area|11410070|55612|4.405|0.021|37.470392|-121.143838
67942|400C200US67942|Pauls Valley, OK Urban Area|8136039|53237|3.141|0.021|34.735393|-97.22738
68077|400C200US68077|Paw Paw, MI Urban Area|14599023|963771|5.637|0.372|42.231626|-85.891998
68106|400C200US68106|Paw Paw Lake, MI Urban Area|17524363|3995885|6.766|1.543|42.197073|-86.280475
68131|400C200US68131|Paxton, IL Urban Area|5508601|0|2.127|0.|40.457836|-88.094508
68158|400C200US68158|Payson, AZ Urban Area|35999082|18536|13.899|0.007|34.249143|-111.318993
68170|400C200US68170|Payson--Santaquin, UT Urban Area|24241853|29173|9.36|0.011|40.035833|-111.731525
68185|400C200US68185|Pea Ridge, AR Urban Area|10047505|3002|3.879|0.001|36.452846|-94.125942
68212|400C200US68212|Pearsall, TX Urban Area|14015151|0|5.411|0.|28.899169|-99.099212
68239|400C200US68239|Pecan Plantation, TX Urban Area|21036036|46831|8.122|0.018|32.363402|-97.66522
68266|400C200US68266|Pecos, TX Urban Area|20008599|0|7.725|0.|31.409981|-103.510055
68293|400C200US68293|Peculiar, MO Urban Area|12396034|81851|4.786|0.032|38.724513|-94.458228
68347|400C200US68347|Pella, IA Urban Area|18028058|4377|6.961|0.002|41.407393|-92.917387
68374|400C200US68374|Pell City, AL Urban Area|36222132|322539|13.985|0.125|33.583285|-86.286121
68401|400C200US68401|Pembroke, NC Urban Area|9396972|0|3.628|0.|34.675601|-79.190925
68428|400C200US68428|Pendleton, OR Urban Area|26309727|0|10.158|0.|45.672449|-118.811053
68439|400C200US68439|Pennsburg--Upper Hanover--East Greenville, PA Urban Area|22364084|21415|8.635|0.008|40.386832|-75.491482
68455|400C200US68455|Penn Yan, NY Urban Area|17651188|8431945|6.815|3.256|42.655133|-77.059197
68482|400C200US68482|Pensacola, FL--AL Urban Area|680181171|21356994|262.619|8.246|30.484761|-87.264336
68499|400C200US68499|Peoria, AZ Urban Area|18768069|47508|7.246|0.018|33.749367|-112.336669
68509|400C200US68509|Peoria, IL Urban Area|377558867|11733919|145.776|4.53|40.695744|-89.584645
68563|400C200US68563|Pepperell, MA Urban Area|13509845|210547|5.216|0.081|42.668177|-71.572938
68590|400C200US68590|Perry, FL Urban Area|15346519|0|5.925|0.|30.106353|-83.579539
68617|400C200US68617|Perry, GA Urban Area|35858337|206513|13.845|0.08|32.462179|-83.721986
68644|400C200US68644|Perry, IA Urban Area|7586765|0|2.929|0.|41.840462|-94.099227
68698|400C200US68698|Perry, NY Urban Area|7597862|0|2.934|0.|42.713487|-78.012093
68725|400C200US68725|Perry, OK Urban Area|7744013|20644|2.99|0.008|36.295406|-97.289261
68752|400C200US68752|Perryton, TX Urban Area|10306404|0|3.979|0.|36.392051|-100.802613
68779|400C200US68779|Perryville, MO Urban Area|14805396|0|5.716|0.|37.726707|-89.869072
68806|400C200US68806|Peru, IN Urban Area|16766071|229059|6.473|0.088|40.749133|-86.083776
68833|400C200US68833|Peru--LaSalle, IL Urban Area|55487585|108790|21.424|0.042|41.337819|-89.131195
68887|400C200US68887|Petaluma, CA Urban Area|54295336|221181|20.964|0.085|38.248514|-122.640938
69022|400C200US69022|Petoskey, MI Urban Area|39835344|478997|15.381|0.185|45.377841|-84.945484
69049|400C200US69049|Philadelphia, MS Urban Area|19043536|0|7.353|0.|32.772735|-89.114085
69076|400C200US69076|Philadelphia, PA--NJ--DE--MD Urban Area|4916312705|134125903|1898.199|51.786|39.987228|-75.288472
69130|400C200US69130|Philipsburg, PA Urban Area|13303758|20503|5.137|0.008|40.890642|-78.232557
69184|400C200US69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876252398|8810551|1110.527|3.402|33.4999|-111.963153
69192|400C200US69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330537813|985600|127.621|0.381|33.467962|-112.363933
69211|400C200US69211|Picayune, MS Urban Area|40439957|1084788|15.614|0.419|30.526871|-89.67792
69222|400C200US69222|Pickens, SC Urban Area|12240127|37555|4.726|0.015|34.886962|-82.708181
69292|400C200US69292|Pierre, SD Urban Area|31114558|160028|12.013|0.062|44.374505|-100.332434
69373|400C200US69373|Pikeville, KY Urban Area|25281511|1584162|9.761|0.612|37.472849|-82.530201
69454|400C200US69454|Pine Bluff, AR Urban Area|115372296|1018489|44.545|0.393|34.232697|-92.048981
69513|400C200US69513|Pinehurst (Montgomery County)--Magnolia, TX Urban Area|22544076|51849|8.704|0.02|30.192572|-95.722454
69517|400C200US69517|Pinehurst--Southern Pines, NC Urban Area|122992294|3720871|47.488|1.437|35.182711|-79.432447
69562|400C200US69562|Pinetop-Lakeside, AZ Urban Area|37578261|547975|14.509|0.212|34.131839|-109.948027
69616|400C200US69616|Piqua, OH Urban Area|23609669|456381|9.116|0.176|40.151246|-84.243188
69643|400C200US69643|Pittsburg, KS Urban Area|28894514|162569|11.156|0.063|37.416775|-94.696984
69697|400C200US69697|Pittsburgh, PA Urban Area|2348683687|42943089|906.832|16.58|40.45932|-79.960164
69778|400C200US69778|Pittsfield, MA Urban Area|78879616|4164821|30.456|1.608|42.462385|-73.235379
69832|400C200US69832|Placerville--Diamond Springs, CA Urban Area|48610406|142261|18.769|0.055|38.712841|-120.812838
69967|400C200US69967|Plainview, TX Urban Area|30525407|0|11.786|0.|34.193295|-101.717795
70102|400C200US70102|Platte City, MO Urban Area|15411505|104303|5.95|0.04|39.344276|-94.771415
70129|400C200US70129|Platteville, WI Urban Area|11468822|0|4.428|0.|42.734968|-90.475086
70156|400C200US70156|Plattsburgh, NY Urban Area|62163664|847016|24.002|0.327|44.688411|-73.469765
70183|400C200US70183|Plattsmouth, NE Urban Area|7743012|16249|2.99|0.006|41.006236|-95.893088
70210|400C200US70210|Pleasant Hill, MO Urban Area|12339906|193937|4.764|0.075|38.799542|-94.261043
