GEOID,GNIS ID,Name,Short Name,State,County GEOID,Urban Area GEOID,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
2365725,2377953,Sanford Census Designated Place,Sanford,ME,23031,78850,U1,9761,4506,123776329,2497582,43.4400734,-70.7801496
2371990,582738,City of South Portland,South Portland,ME,23005,71263,C5,25002,11484,31217061,5075822,43.6317884,-70.2861903
2380740,582795,City of Waterville,Waterville,ME,23011,92782,C5,15722,7065,35048852,1228036,44.5440367,-69.6626189
2382105,582802,City of Westbrook,Westbrook,ME,23005,71263,C5,17494,7989,44516100,447181,43.6953999,-70.3538286
2527100,618166,City of Greenfield Town,Greenfield Town,MA,25011,34975,C5,17456,8377,55458954,1195668,42.614031,-72.598557
2500840,618180,City of Agawam Town,Agawam Town,MA,25013,83926,C5,28438,12139,60400271,2612125,42.0657397,-72.6525791
2513660,618181,City of Chicopee,Chicopee,MA,25013,83926,C5,55298,25140,59321721,2512245,42.1763845,-72.5718562
2576030,618193,City of Westfield,Westfield,MA,25013,83926,C5,41094,16075,119794559,2751926,42.1381923,-72.7561044
2577890,618194,City of West Springfield Town,West Springfield Town,MA,25013,83926,C5,28391,12697,43328683,2091212,42.125341,-72.6502433
2519370,618199,City of Easthampton Town,Easthampton Town,MA,25015,83926,C5,16053,7615,34502319,726843,42.2651408,-72.6720516
2521990,618223,City of Everett,Everett,MA,25017,09271,C5,41667,16715,8864093,636034,42.4064202,-71.0544777
2537000,618227,City of Lowell,Lowell,MA,25017,09271,C5,106519,41431,35242043,2387953,42.6388709,-71.321714
2538715,618228,City of Marlborough,Marlborough,MA,25017,09271,C5,38499,16416,54026855,3201505,42.3493997,-71.5468111
2572600,618241,City of Waltham,Waltham,MA,25017,09271,C5,60632,24926,32991265,2649258,42.3889099,-71.2423145
2573440,618242,City of Watertown Town,Watertown Town,MA,25017,09271,C5,31915,15584,10356405,327330,42.3699781,-71.1774641
2503690,618248,City of Barnstable Town,Barnstable Town,MA,25001,05167,C5,45193,26343,155219853,42829859,41.6679497,-70.3573276
2546225,618273,City of North Adams,North Adams,MA,25003,69778,C5,13708,6752,52697981,691989,42.6844007,-73.1166037
2502690,618278,City of Attleboro,Attleboro,MA,25005,72505,C5,43593,18022,69353099,2577003,41.9311103,-71.2948922
2523000,618282,City of Fall River,Fall River,MA,25005,72505,C5,88857,42750,85765171,18428616,41.7136621,-71.1014059
2501260,618292,City of Amesbury Town,Amesbury Town,MA,25009,09271,C5,16283,7110,31836417,3729019,42.8529481,-70.9446321
2505595,618293,City of Beverly,Beverly,MA,25009,09271,C5,39502,16641,39081699,19416467,42.5582758,-70.8434585
2526150,618297,City of Gloucester,Gloucester,MA,25009,09271,C5,28789,14557,67854341,39660809,42.6306123,-70.6835946
2540710,618302,City of Methuen Town,Methuen Town,MA,25009,09271,C5,47255,18340,57529712,2020703,42.7339854,-71.1888285
2545245,618305,City of Newburyport,Newburyport,MA,25009,09271,C5,17416,8264,21626982,6108562,42.8123921,-70.8874413
2552490,618307,City of Peabody,Peabody,MA,25009,09271,C5,51251,22220,42022319,1504689,42.5335364,-70.9724664
2507740,618316,City of Braintree Town,Braintree Town,MA,25021,09271,C5,35744,14302,35645643,2076883,42.2038449,-71.0022173
2525172,618321,City of Franklin Town,Franklin Town,MA,25021,09271,C5,31635,11394,68995279,1006467,42.0862123,-71.4112813
2556000,618328,City of Randolph Town,Randolph Town,MA,25021,,C5,,,,,42.1778475,-71.0539617
2581005,618335,City of Winthrop Town,Winthrop Town,MA,25025,09271,C5,17497,8320,5155355,16391167,42.3794265,-70.9657221
2523875,618363,City of Fitchburg,Fitchburg,MA,25027,49096,C5,40318,17117,72084276,740389,42.5912403,-71.8156014
2525485,618364,City of Gardner,Gardner,MA,25027,49096,C5,20228,9126,57154590,2453923,42.5845153,-71.9867546
2535075,618369,City of Leominster,Leominster,MA,25027,49096,C5,40759,17873,74651304,2224036,42.5208785,-71.771671
2563345,618383,City of Southbridge Town,Southbridge Town,MA,25027,97291,C5,16719,7527,52416905,1612082,42.0604338,-72.0337677
2530840,619386,City of Holyoke,Holyoke,MA,25013,83926,C5,39880,16384,54816660,4192977,42.2125679,-72.6410738
2552144,619387,City of Palmer Town,Palmer Town,MA,25013,83926,C5,12140,5534,81775022,1093879,42.1887896,-72.3111632
2567000,619388,City of Springfield,Springfield,MA,25013,83926,C5,153060,61706,82540230,3137277,42.115502,-72.5395222
2546330,619392,City of Northampton,Northampton,MA,25015,83926,C5,28549,12728,88694934,3896664,42.3266369,-72.6745322
2511000,619396,City of Cambridge,Cambridge,MA,25017,09271,C5,105162,47291,16557828,1825939,42.3758179,-71.1183758
2537875,619404,City of Malden,Malden,MA,25017,09271,C5,59450,25161,13065052,99282,42.4304693,-71.0576166
2539835,619405,City of Medford,Medford,MA,25017,09271,C5,56173,24046,20975555,1452025,42.4234225,-71.1086853
2540115,619406,City of Melrose,Melrose,MA,25017,09271,C5,26983,11751,12129527,219702,42.4556148,-71.0590082
2545560,619408,City of Newton,Newton,MA,25017,09271,C5,85146,32648,46173587,855147,42.331602,-71.2084263
2562535,619409,City of Somerville,Somerville,MA,25017,09271,C5,75754,33720,10681544,258969,42.3907383,-71.1013497
2581035,619411,City of Woburn,Woburn,MA,25017,09271,C5,38120,16309,32752360,771596,42.4868785,-71.1542666
2553960,619424,City of Pittsfield,Pittsfield,MA,25003,69778,C5,44737,21487,104812564,5165042,42.4517085,-73.260522
2545000,619435,City of New Bedford,New Bedford,MA,25005,61786,C5,95072,42933,51792289,10707141,41.6614943,-70.9381966
2569170,619440,City of Taunton,Taunton,MA,25005,09271,C5,55874,23896,120969941,4419853,41.9035831,-71.0942871
2529405,619447,City of Haverhill,Haverhill,MA,25009,09271,C5,60879,25657,85563766,6889055,42.7838792,-71.0871576
2534550,619449,City of Lawrence,Lawrence,MA,25009,09271,C5,76377,27137,17950378,1291683,42.7002436,-71.1626147
2537490,619450,City of Lynn,Lynn,MA,25009,09271,C5,90329,35776,27825660,7204023,42.4744968,-70.9607095
2559105,619453,City of Salem,Salem,MA,25009,09271,C5,41340,19130,21482491,25918888,42.5138568,-70.8983295
2555745,619461,City of Quincy,Quincy,MA,25021,09271,C5,92271,42838,42915953,26767492,42.2621603,-71.0072248
2578972,619462,City of Weymouth Town,Weymouth Town,MA,25021,09271,C5,53743,23480,43425879,12455633,42.2069053,-70.9444299
2507000,619463,City of Boston,Boston,MA,25025,09271,C5,617594,272481,125189069,106913861,42.332227,-71.0163856
2513205,619464,City of Chelsea,Chelsea,MA,25025,09271,C5,35177,12621,5737741,638186,42.3959061,-71.0324812
2556585,619465,City of Revere,Revere,MA,25025,09271,C5,51755,22100,14772938,11468169,42.4187099,-70.9914535
2508130,619466,City of Bridgewater Town,Bridgewater Town,MA,25023,,C5,,,,,41.9728299,-70.974875
2509000,619467,City of Brockton,Brockton,MA,25023,09271,C5,93810,35552,55251230,475809,42.0820603,-71.0241894
2582000,619493,City of Worcester,Worcester,MA,25027,97291,C5,181045,74645,96760947,2812447,42.2705433,-71.8079407
2616100,623384,Clarkston,Clarkston,MI,26125,,C4,,,,,42.735863,-83.4188304
2661010,634090,Orchard Lake,Orchard Lake,MI,26125,,C4,,,,,42.5830887,-83.3593798
2706050,640187,Birchwood,Birchwood,MN,27163,,C4,,,,,45.0610773,-92.9760491
2713978,2393681,City of Crosslake,Crosslake,MN,27035,,C5,2141,2799,66719322,28855771,46.6755535,-94.0955191
2710576,663772,City of Center City,Center City,MN,27025,50122,C5,628,291,1509029,25446,45.3942627,-92.8141047
2711350,663797,City of Chisago City,Chisago City,MN,27025,50122,C5,4967,2209,32433194,5750454,45.347371,-92.9116733
2711548,663803,City of Clara City,Clara City,MN,27023,,C5,1360,625,4550340,898,44.9583815,-95.3671721
2726126,664359,City of Grove City,Grove City,MN,27093,,C5,635,291,1703652,130344,45.147956,-94.6814943
2729096,664474,City of Hill City,Hill City,MN,27001,,C5,633,444,2885026,621869,46.9716875,-93.5969505
2734172,664666,City of Lake City,Lake City,MN,27157,46585,C5,5063,2687,11600507,42768,44.445196,-92.2795654
2743144,664992,City of Minnesota City,Minnesota City,MN,27169,96562,C5,204,89,644259,0,44.092292,-91.7500002
2751064,665301,City of Pine City,Pine City,MN,27115,69481,C5,3123,1468,9981271,1051540,45.8353372,-92.9686999
2754060,665407,City of Rice Lake,Rice Lake,MN,27137,,C5,,,83161549,2704682,46.8976535,-92.1136602
2756266,665486,City of Rush City,Rush City,MN,27025,76759,C5,3079,908,11036877,177327,45.6876371,-92.9655256
2772328,666076,City of Zumbrota,Zumbrota,MN,27049,98236,C5,3252,1437,7073333,13511,44.2949893,-92.6734477
2827740,670437,Glens,Glens,MS,28003,,C4,,,,,34.8662004,-88.4139352
2833820,671516,Houlka,Houlka,MS,28017,,C4,,,,,34.0381648,-89.0220059
2868280,677875,Slate Spring,Slate Spring,MS,28013,,C4,,,,,33.7406725,-89.3711841
2916802,2398636,Village of Country Club,Country Club,MO,29003,77743,C1,2449,1012,10105128,70616,39.8388119,-94.8204782
2927280,2396961,Town of Glen Allen,Glen Allen,MO,29017,,C1,85,49,148827,1306,37.3170639,-90.0281183
2927946,718624,Gorin,Gorin,MO,29199,,C4,,,,,40.3600374,-92.024343
2929098,735634,Green Castle,Green Castle,MO,29211,,C4,,,,,40.2625233,-92.877981
2941348,2395669,City of Lee's Summit,Lee's Summit,MO,29095,48826,C1,91364,36679,165289719,5248305,38.9172282,-94.3815827
2926992,736301,Gifford,Gifford,MO,29121,,C4,,,,,40.0255868,-92.6815828
2915220,2398592,Village of Cobalt,Cobalt,MO,29123,31627,C1,226,104,385260,846,37.5454774,-90.2875937
2964514,756639,Saint Johns,Saint Johns,MO,29189,,C4,,,,,38.7133845,-90.3431708
2975796,2397122,City of Velda City,Velda City,MO,29189,77770,C1,1420,654,423466,0,38.694069,-90.2934345
2969230,2397669,Town of Southwest City,Southwest City,MO,29119,,C1,970,373,3790364,60666,36.5207385,-94.61001
2965000,767557,City of Saint Louis,Saint Louis,MO,29510,77770,C7,319294,176002,159915148,11211123,38.6357743,-90.2451721
3001600,779015,Anaconda,Anaconda,MT,30023,,C4,,,,,46.1285369,-112.9422641
3011275,780689,Butte,Butte,MT,30093,,C4,,,,,46.0038153,-112.5347447
3105700,827532,Boelus,Boelus,NE,31093,,C4,,,,,41.0739015,-98.7156316
3120015,829654,Greeley,Greeley,NE,31077,,C4,,,,,41.5486236,-98.5311848
3100975,837849,City of Alma,Alma,NE,31083,,C5,1133,597,2978754,0,40.1035656,-99.3656932
3103390,837869,City of Beatrice,Beatrice,NE,31067,06004,C5,12459,6075,24327676,220317,40.2737373,-96.7454866
3105455,837886,City of Bloomfield,Bloomfield,NE,31107,,C5,1028,565,2113854,0,42.5984122,-97.648138
3106610,837893,City of Broken Bow,Broken Bow,NE,31041,10513,C5,3559,1730,5057890,0,41.4051282,-99.6401235
3108535,837913,City of Central City,Central City,NE,31121,14968,C5,2934,1419,6013606,0,41.1133171,-98.0002013
3109375,837923,City of Clay Center,Clay Center,NE,31035,,C5,760,360,1893694,0,40.5254713,-98.0549955
3110110,837933,City of Columbus,Columbus,NE,31141,19207,C5,22111,9322,26443492,603743,41.4360379,-97.3560797
3111230,837947,City of Creighton,Creighton,NE,31107,,C5,1154,599,3133827,0,42.4648571,-97.9071463
3111440,837950,City of Crofton,Crofton,NE,31107,,C5,726,361,1656492,0,42.7316127,-97.4986081
3112315,837956,City of David City,David City,NE,31023,22393,C5,2906,1274,4460483,48400,41.2576784,-97.1276817
3117530,838009,City of Franklin,Franklin,NE,31061,,C5,1000,519,2570050,0,40.0965495,-98.9514248
3117670,838010,City of Fremont,Fremont,NE,31053,31762,C5,26397,11427,26977568,163158,41.4417083,-96.4884694
3117810,838012,City of Fullerton,Fullerton,NE,31125,,C5,1307,656,3376899,4955,41.3647181,-97.9726209
3118475,838022,City of Genoa,Genoa,NE,31125,,C5,1003,446,2053549,21165,41.4462143,-97.7322018
3119595,838031,City of Grand Island,Grand Island,NE,31079,34246,C5,48520,19426,77042635,513963,40.9214082,-98.3583817
3121415,838051,City of Hastings,Hastings,NE,31001,37567,C5,24907,10847,37729734,461648,40.5960075,-98.3915483
3122640,838058,City of Holdrege,Holdrege,NE,31137,39403,C5,5495,2589,10964672,36417,40.4394068,-99.3772995
3125055,838076,City of Kearney,Kearney,NE,31019,44182,C5,30787,12738,36460761,716146,40.7008726,-99.0846402
3133775,838151,City of Neligh,Neligh,NE,31003,,C5,1599,781,3785852,29508,42.1289449,-98.0298018
3134720,838161,City of North Bend,North Bend,NE,31053,,C5,1177,501,2040544,4123,41.464771,-96.7830717
3135490,838169,City of Oakland,Oakland,NE,31021,,C5,1244,633,2403378,1676,41.8353737,-96.4667331
3137105,838176,City of O'Neill,O'Neill,NE,31089,65458,C5,3705,1778,6178306,0,42.4610191,-98.646494
3139695,838195,City of Ponca,Ponca,NE,31051,,C5,961,428,1884091,0,42.5648449,-96.7094995
3140710,838204,City of Ravenna,Ravenna,NE,31019,,C5,1360,660,4300823,13898,41.02892,-98.9116377
3144280,838238,City of Scribner,Scribner,NE,31053,,C5,857,443,1654953,37945,41.6649932,-96.6653429
3147955,838277,City of Sutton,Sutton,NE,31035,,C5,1502,666,4509119,11322,40.6071152,-97.8583289
3148515,838280,City of Tekamah,Tekamah,NE,31021,,C5,1736,818,4138281,40949,41.7779134,-96.2247443
3148935,838282,City of Tilden,Tilden,NE,31119,,C5,953,453,1911361,0,42.0438868,-97.8319823
3150965,838310,City of Wahoo,Wahoo,NE,31155,91162,C5,4508,1962,7559593,2310,41.2151892,-96.6165918
3152575,838328,City of West Point,West Point,NE,31039,94429,C5,3364,1580,7166239,24196,41.8377754,-96.7061452
3153450,838335,City of Wisner,Wisner,NE,31039,,C5,1170,579,2874406,72206,41.9880469,-96.9140607
3134230,838343,City of Newman Grove,Newman Grove,NE,31119,,C5,721,382,1411796,0,41.7468924,-97.7767019
3209700,863219,Carson City,Carson City,NV,32510,14158,C7,55274,23534,374672862,32584237,39.1511464,-119.7474222
3305140,873545,City of Berlin,Berlin,NH,33007,07192,C5,10051,4910,158888109,2213481,44.4868924,-71.2598989
3312900,873567,City of Claremont,Claremont,NH,33019,17101,C5,13355,6293,111766137,2323426,43.3789837,-72.3367209
3314200,873569,City of Concord,Concord,NH,33013,19531,C5,42695,18852,165629848,8392384,43.2305483,-71.5595251
3318820,873580,City of Dover,Dover,NH,33017,24607,C5,29987,13685,69229623,5993235,43.1886988,-70.8845327
3327380,873600,City of Franklin,Franklin,NH,33013,31330,C5,8477,3938,71050024,4496574,43.449911,-71.6691176
3339300,873635,City of Keene,Keene,NH,33005,44209,C5,23409,9719,96123101,670813,42.9493669,-72.2997216
3340180,873639,City of Laconia,Laconia,NH,33001,45856,C5,15951,9879,51464912,16166554,43.5724274,-71.4775126
3341300,873643,City of Lebanon,Lebanon,NH,33009,48728,C5,13151,6649,104389361,2507986,43.635251,-72.2530994
3345140,873658,City of Manchester,Manchester,NH,33011,53740,C5,109565,49288,85663868,4821088,42.9847776,-71.4446984
3350260,873672,City of Nashua,Nashua,NH,33011,61165,C5,86494,37168,79857952,2326408,42.7491277,-71.4909414
3362900,873703,City of Portsmouth,Portsmouth,NH,33015,71506,C5,20779,10625,40555805,3018302,43.0580866,-70.7825602
3365140,873708,City of Rochester,Rochester,NH,33017,24607,C5,29752,13372,116843166,841263,43.2989783,-70.9786088
3369940,873721,City of Somersworth,Somersworth,NH,33017,24607,C5,11766,5199,25385300,506510,43.2533843,-70.885489
3426310,876615,Gladstone,Gladstone,NJ,34035,,C4,,,,,40.7226007,-74.6654381
3452620,878839,Borough of North Caldwell,North Caldwell,NJ,34013,63217,C5,6183,2134,7945481,13324,40.8629411,-74.2575938
3457270,879183,Peapack,Peapack,NJ,34035,,C4,,,,,40.7167675,-74.6565489
3400100,885134,City of Absecon,Absecon,NJ,34001,03898,C5,8411,3365,14162652,4528734,39.4228127,-74.4943822
3400700,885135,Borough of Allendale,Allendale,NJ,34003,63217,C5,6505,2388,8021453,53624,41.033212,-74.133297
3400730,885136,Borough of Allenhurst,Allenhurst,NJ,34025,63217,C5,496,365,648744,81842,40.2361302,-74.0014135
3400760,885137,Borough of Allentown,Allentown,NJ,34025,88462,C5,1828,735,1544107,64010,40.1777925,-74.587313
3401030,885138,Borough of Alpha,Alpha,NJ,34041,01495,C5,2369,1032,4352915,91297,40.6597588,-75.1571142
3401090,885139,Borough of Alpine,Alpine,NJ,34003,63217,C5,1849,670,16578468,7309290,40.961639,-73.9199081
3401330,885140,Borough of Andover,Andover,NJ,34037,,C5,606,263,3490949,41862,40.9859358,-74.742861
3401960,885141,City of Asbury Park,Asbury Park,NJ,34025,63217,C5,16116,8076,3701055,466812,40.2226468,-74.0108373
3402080,885142,City of Atlantic City,Atlantic City,NJ,34001,03898,C5,39558,20013,27869035,16716342,39.3775581,-74.4515597
3402110,885143,Borough of Atlantic Highlands,Atlantic Highlands,NJ,34025,63217,C5,4385,2002,3273925,8543208,40.4213445,-74.0242688
3402200,885144,Borough of Audubon,Audubon,NJ,34007,69076,C5,8819,3779,3838781,35536,39.890572,-75.0721899
3402230,885145,Borough of Audubon Park,Audubon Park,NJ,34007,69076,C5,1023,499,389606,46935,39.8969261,-75.0890145
3402320,885146,Borough of Avalon,Avalon,NJ,34009,03898,C5,1334,5434,11059513,2035074,39.0905503,-74.7356802
3402440,885147,Borough of Avon-by-the-Sea,Avon-by-the-Sea,NJ,34025,63217,C5,1901,1321,1102174,298587,40.1913367,-74.0150716
3403130,885148,Borough of Barnegat Light,Barnegat Light,NJ,34029,63217,C5,574,1282,2151808,946684,39.7533573,-74.1083092
3403250,885149,Borough of Barrington,Barrington,NJ,34007,69076,C5,6983,3158,4095340,0,39.8689354,-75.051361
3403520,885150,Borough of Bay Head,Bay Head,NJ,34029,63217,C5,968,1023,1516434,317284,40.0697938,-74.0478458
3403580,885151,City of Bayonne,Bayonne,NJ,34017,63217,C5,63024,27799,15077580,13644571,40.6648916,-74.1093235
3403940,885152,Borough of Beach Haven,Beach Haven,NJ,34029,63217,C5,1170,2667,2536565,3495605,39.5657735,-74.2487416
3404180,885153,Borough of Beachwood,Beachwood,NJ,34029,63217,C5,11045,3826,7156312,1325,39.9286221,-74.2022598
3404750,885154,Borough of Bellmawr,Bellmawr,NJ,34007,69076,C5,11583,4883,7729299,315734,39.8665564,-75.0941074
3404930,885155,Borough of Belmar,Belmar,NJ,34025,63217,C5,5794,3931,2706940,1476097,40.1797642,-74.0240774
3404990,885156,Town of Belvidere,Belvidere,NJ,34041,06787,C5,2681,1140,3754044,90667,40.8294412,-75.0727918
3405170,885157,Borough of Bergenfield,Bergenfield,NJ,34003,63217,C5,26764,9200,7521666,24381,40.923608,-73.9982014
3405440,885158,Borough of Berlin,Berlin,NJ,34007,69076,C5,7588,2949,9307772,35573,39.7915173,-74.9374585
3405590,885159,Borough of Bernardsville,Bernardsville,NJ,34035,63217,C5,7707,2871,33243864,193274,40.7268331,-74.5917819
3405740,885160,City of Beverly,Beverly,NJ,34005,69076,C5,2577,1086,1401843,555106,40.0651901,-74.9221944
3406340,885161,Borough of Bloomingdale,Bloomingdale,NJ,34031,63217,C5,7656,3089,22793673,1156235,41.0300234,-74.3318755
3406370,885162,Borough of Bloomsbury,Bloomsbury,NJ,34019,01495,C5,870,358,2408642,84237,40.6537108,-75.0839339
3406490,885163,Borough of Bogota,Bogota,NJ,34003,63217,C5,8187,2888,1954486,109022,40.8750682,-74.029348
3406610,885164,Town of Boonton,Boonton,NJ,34027,63217,C5,8347,3398,6048802,411850,40.9047172,-74.4050041
3406670,885165,City of Bordentown,Bordentown,NJ,34005,88462,C5,3924,2014,2417407,100383,40.1493871,-74.7083511
3406790,885166,Borough of Bound Brook,Bound Brook,NJ,34035,63217,C5,10402,3816,4302740,87442,40.5676398,-74.5383328
3406970,885167,Borough of Bradley Beach,Bradley Beach,NJ,34025,63217,C5,4298,3180,1581066,54178,40.2017393,-74.0126369
3407300,885168,Borough of Branchville,Branchville,NJ,34037,,C5,841,386,1533761,17853,41.1470796,-74.7494383
3407600,885169,City of Bridgeton,Bridgeton,NJ,34011,10189,C5,25349,6782,16131440,690145,39.4285615,-75.2280699
3407750,885170,Borough of Brielle,Brielle,NJ,34025,63217,C5,4774,2034,4546761,1588243,40.1048431,-74.0636954
3407810,885171,City of Brigantine,Brigantine,NJ,34001,03898,C5,9450,9222,16889462,11246032,39.4136065,-74.3784918
3408170,885172,Borough of Brooklawn,Brooklawn,NJ,34007,69076,C5,1955,806,1265110,105763,39.878813,-75.1207514
3408680,885173,Borough of Buena,Buena,NJ,34001,90730,C5,4603,1855,19613393,3293,39.5282298,-74.9447727
3408920,885174,City of Burlington,Burlington,NJ,34005,69076,C5,9920,4223,7931933,1861011,40.0783829,-74.8523709
3409040,885175,Borough of Butler,Butler,NJ,34027,63217,C5,7539,3169,5267244,70238,40.9989992,-74.34714
3409280,885176,Borough of Califon,Califon,NJ,34019,,C5,1076,419,2483423,53055,40.7192209,-74.8370103
3410000,885177,City of Camden,Camden,NJ,34007,69076,C5,77344,28358,23098746,3683836,39.9361416,-75.1073325
