GEOID,GNIS ID,Name,Short Name,State,CBSA,Central,DMA,Time Zone,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
27029,659460,Clearwater County,Clearwater,MN,,F,724,America/Chicago,H1,8695,4773,2587242195,79761638,47.5776535,-95.3790238
27031,659461,Cook County,Cook,MN,,F,676,America/Chicago,H1,5176,5839,3761380730,4888013531,47.7266527,-90.386005
27033,659462,Cottonwood County,Cottonwood,MN,,F,613,America/Chicago,H1,11687,5412,1653992908,25772471,44.0071067,-95.1811533
27035,659463,Crow Wing County,Crow Wing,MN,14660,T,613,America/Chicago,H1,62500,40180,2587642841,407747951,46.4823737,-94.0708777
27037,659464,Dakota County,Dakota,MN,33460,T,613,America/Chicago,H1,398552,159598,1456007312,63970735,44.6718807,-93.0654242
27039,659465,Dodge County,Dodge,MN,40340,F,611,America/Chicago,H1,20087,7947,1137719781,800253,44.0225895,-92.862054
27041,659466,Douglas County,Douglas,MN,10820,T,613,America/Chicago,H1,36009,19905,1650598293,214205330,45.9337163,-95.4535237
27043,659467,Faribault County,Faribault,MN,,F,613,America/Chicago,H1,14553,7090,1845304181,24420266,43.6739283,-93.9479993
27045,659468,Fillmore County,Fillmore,MN,40340,F,611,America/Chicago,H1,20866,9732,2230756787,2045248,43.6739972,-92.0901673
27047,659469,Freeborn County,Freeborn,MN,10660,T,611,America/Chicago,H1,31255,14231,1831346129,39715485,43.6738442,-93.3488159
27049,659470,Goodhue County,Goodhue,MN,39860,T,613,America/Chicago,H1,46183,20337,1960200576,61025171,44.4098464,-92.7225907
27051,659471,Grant County,Grant,MN,,F,613,America/Chicago,H1,6018,3324,1419728446,70764706,45.9340462,-96.0121841
27053,659472,Hennepin County,Hennepin,MN,33460,T,613,America/Chicago,H1,1152425,509469,1433793826,137155436,45.0045757,-93.4768841
27055,659473,Houston County,Houston,MN,29100,T,702,America/Chicago,H1,19027,8601,1429824576,43456185,43.671444,-91.4928319
27057,659474,Hubbard County,Hubbard,MN,,F,613,America/Chicago,H1,20428,14622,2397485927,191360735,47.1086298,-94.9166206
27059,659475,Isanti County,Isanti,MN,33460,F,613,America/Chicago,H1,37816,15321,1128701342,41083223,45.5614793,-93.2951672
27061,659476,Itasca County,Itasca,MN,24330,T,676,America/Chicago,H1,45058,27065,6909367239,674021189,47.5095255,-93.6320066
27063,659477,Jackson County,Jackson,MN,,F,737,America/Chicago,H1,10266,4990,1820713972,42095902,43.6741733,-95.154113
27065,659478,Kanabec County,Kanabec,MN,,F,613,America/Chicago,H1,16239,7849,1350902712,31329476,45.9452168,-93.2934251
27067,659479,Kandiyohi County,Kandiyohi,MN,48820,T,613,America/Chicago,H1,42239,19476,2063662339,169818708,45.1523816,-95.0047417
27069,659480,Kittson County,Kittson,MN,,F,724,America/Chicago,H1,4552,2605,2845889450,12431026,48.7766296,-96.782844
27071,659481,Koochiching County,Koochiching,MN,,F,676,America/Chicago,H1,13311,7900,8039503592,129375868,48.2452684,-93.7833663
27073,659482,Lac qui Parle County,Lac qui Parle,MN,,F,613,America/Chicago,H1,7259,3692,1981394636,33643153,44.9954869,-96.1734787
27077,659483,Lake of the Woods County,Lake of the Woods,MN,,F,724,America/Chicago,H1,4045,3672,3361466280,1234895902,48.771232,-94.9045742
27075,659484,Lake County,Lake,MN,20260,F,676,America/Chicago,H1,10866,7681,5463040779,2282654608,47.523171,-91.4088486
27079,659485,Le Sueur County,Le Sueur,MN,33460,F,613,America/Chicago,H1,27703,12416,1162284309,64870726,44.3714339,-93.7300729
27081,659486,Lincoln County,Lincoln,MN,,F,725,America/Chicago,H1,5896,3108,1390192941,30240167,44.4125964,-96.2670873
27083,659487,Lyon County,Lyon,MN,32140,T,613,America/Chicago,H1,25857,11098,1850698900,18410959,44.4134916,-95.8389749
27087,659488,Mahnomen County,Mahnomen,MN,,F,724,America/Chicago,H1,5413,2786,1444896195,64838188,47.3252381,-95.8090478
27089,659489,Marshall County,Marshall,MN,,F,724,America/Chicago,H1,9439,4812,4597404993,98000478,48.358126,-96.3684744
27091,659490,Martin County,Martin,MN,21860,T,737,America/Chicago,H1,20840,10009,1844971122,44621825,43.6743621,-94.5510703
27085,659491,McLeod County,McLeod,MN,26780,T,613,America/Chicago,H1,36651,15760,1272903896,36406906,44.8235439,-94.2724202
27093,659492,Meeker County,Meeker,MN,,F,613,America/Chicago,H1,23300,10674,1575174983,94784627,45.1231152,-94.5273095
27095,659493,Mille Lacs County,Mille Lacs,MN,33460,F,613,America/Chicago,H1,26097,12750,1482276069,283011102,45.9380407,-93.6300835
27097,659494,Morrison County,Morrison,MN,,F,613,America/Chicago,H1,33198,15731,2913897170,73362648,46.0126177,-94.2684153
27099,659495,Mower County,Mower,MN,12380,T,611,America/Chicago,H1,39163,17027,1842332613,617163,43.67147,-92.7525136
27101,659496,Murray County,Murray,MN,,F,725,America/Chicago,H1,8725,4556,1825169529,38332592,44.0221218,-95.7632753
27103,659497,Nicollet County,Nicollet,MN,31860,T,737,America/Chicago,H1,32727,12873,1161593168,47263601,44.3498784,-94.247388
27105,659498,Nobles County,Nobles,MN,49380,T,725,America/Chicago,H1,21378,8535,1852116504,19298885,43.6742401,-95.7533869
27107,659499,Norman County,Norman,MN,,F,724,America/Chicago,H1,6852,3421,2260512228,10208292,47.3264762,-96.4552778
27109,659500,Olmsted County,Olmsted,MN,40340,T,611,America/Chicago,H1,144248,60495,1692165422,3755969,44.0037525,-92.4017709
27111,659501,Otter Tail County,Otter Tail,MN,22260,T,724,America/Chicago,H1,57303,35594,5107632889,653895064,46.408796,-95.7080022
27113,659502,Pennington County,Pennington,MN,,F,724,America/Chicago,H1,13930,6297,1596909321,4351512,48.0662321,-96.0366683
27115,659503,Pine County,Pine,MN,,F,613,America/Chicago,H1,29750,17276,3655220961,60267678,46.1207671,-92.7412705
27117,659504,Pipestone County,Pipestone,MN,,F,725,America/Chicago,H1,9596,4483,1204486122,2349264,44.0229952,-96.2586448
27119,659505,Polk County,Polk,MN,24220,T,724,America/Chicago,H1,31600,14610,5105199042,69042023,47.7738545,-96.401806
27121,659506,Pope County,Pope,MN,,F,613,America/Chicago,H1,10995,6435,1734549440,122740995,45.5860151,-95.4444786
27123,659507,Ramsey County,Ramsey,MN,33460,T,613,America/Chicago,H1,508640,217197,394228284,46271710,45.0170615,-93.0996078
27125,659508,Red Lake County,Red Lake,MN,,F,724,America/Chicago,H1,4089,1948,1119929367,227816,47.8716944,-96.0953034
27127,659509,Redwood County,Redwood,MN,,F,613,America/Chicago,H1,16059,7272,2275491832,8230403,44.4036605,-95.2538338
27129,659510,Renville County,Renville,MN,,F,613,America/Chicago,H1,15730,7355,2545715384,10851943,44.7268149,-94.9471503
27131,659511,Rice County,Rice,MN,22060,T,613,America/Chicago,H1,64142,24453,1283814887,52450706,44.3542643,-93.2966783
27133,659512,Rock County,Rock,MN,,F,725,America/Chicago,H1,9687,4262,1249552632,698235,43.6746304,-96.2532076
27135,659513,Roseau County,Roseau,MN,,F,724,America/Chicago,H1,15629,7469,4329428887,16925618,48.7751394,-95.8108172
27139,659514,Scott County,Scott,MN,33460,T,613,America/Chicago,H1,129928,47124,923268376,30838423,44.6484737,-93.5358983
27141,659515,Sherburne County,Sherburne,MN,33460,T,613,America/Chicago,H1,88499,32379,1121251072,46945726,45.4439531,-93.7745948
27143,659516,Sibley County,Sibley,MN,,F,613,America/Chicago,H1,15226,6582,1524931233,30410849,44.5794784,-94.2321421
27145,659517,Stearns County,Stearns,MN,41060,T,613,America/Chicago,H1,150642,61974,3478697697,121259844,45.5521526,-94.6130108
27147,659518,Steele County,Steele,MN,36940,T,613,America/Chicago,H1,36576,15343,1112775578,6976790,44.0223437,-93.2260411
27149,659519,Stevens County,Stevens,MN,,F,613,America/Chicago,H1,9726,4160,1459726518,30342360,45.5861253,-96.0003023
27151,659520,Swift County,Swift,MN,,F,613,America/Chicago,H1,9783,4835,1921985452,26172205,45.2827089,-95.6814394
27153,659521,Todd County,Todd,MN,,F,613,America/Chicago,H1,24895,12917,2447491054,89402110,46.0706238,-94.8975994
27155,659522,Traverse County,Traverse,MN,,F,613,America/Chicago,H1,3558,2073,1486399478,30952260,45.7721845,-96.4716414
27157,659523,Wabasha County,Wabasha,MN,40340,F,613,America/Chicago,H1,21676,9997,1354518312,68982638,44.2842862,-92.2302603
27159,659524,Wadena County,Wadena,MN,,F,613,America/Chicago,H1,13843,6899,1388928925,18038953,46.5857616,-94.9694078
27161,659525,Waseca County,Waseca,MN,,F,613,America/Chicago,H1,19136,7903,1096487773,24907919,44.0221237,-93.5872832
27163,659526,Washington County,Washington,MN,33460,T,613,America/Chicago,H1,238136,92374,995285532,99618899,45.0387533,-92.8839694
27165,659527,Watonwan County,Watonwan,MN,,F,737,America/Chicago,H1,11211,5047,1126508610,12386100,43.9784279,-94.6140606
27167,659528,Wilkin County,Wilkin,MN,47420,F,724,America/Chicago,H1,6576,3078,1944970552,550670,46.3570766,-96.4683496
27169,659529,Winona County,Winona,MN,49100,T,702,America/Chicago,H1,51461,20760,1621864753,39825401,43.9868497,-91.7791294
27171,659530,Wright County,Wright,MN,33460,T,613,America/Chicago,H1,124700,49000,1713164762,136781631,45.1739314,-93.9630526
27173,659531,Yellow Medicine County,Yellow Medicine,MN,,F,613,America/Chicago,H1,10438,4760,1966062753,10685860,44.7162497,-95.8683594
27137,662850,Saint Louis County,St. Louis,MN,20260,T,676,America/Chicago,H1,200226,103058,16180692391,1585336402,47.5898622,-92.4614655
27001,663198,Aitkin County,Aitkin,MN,,F,613,America/Chicago,H1,16202,16029,4718084060,449700337,46.6082573,-93.4154291
28001,695726,Adams County,Adams,MS,35020,T,718,America/Chicago,H1,32297,14656,1197628202,65113803,31.4829429,-91.3534983
28005,695727,Amite County,Amite,MS,,F,716,America/Chicago,H1,13131,6635,1890950982,3877858,31.1743965,-90.8044315
28007,695728,Attala County,Attala,MS,,F,718,America/Chicago,H1,19564,9126,1903594473,4421428,33.0862935,-89.5815416
28009,695729,Benton County,Benton,MS,,F,640,America/Chicago,H1,8729,4186,1053131367,5279205,34.8172865,-89.1884755
28011,695730,Bolivar County,Bolivar,MS,17380,T,640,America/Chicago,H1,34145,14070,2270314566,75742120,33.795539,-90.8804009
28013,695731,Calhoun County,Calhoun,MS,,F,673,America/Chicago,H1,14962,6913,1519218090,3590400,33.93645,-89.3364452
28015,695732,Carroll County,Carroll,MS,24900,F,647,America/Chicago,H1,10597,5052,1627140835,16426885,33.4485259,-89.9201977
28017,695733,Chickasaw County,Chickasaw,MS,,F,673,America/Chicago,H1,17392,7514,1299602163,6388917,33.9208,-88.9478636
28019,695734,Choctaw County,Choctaw,MS,,F,673,America/Chicago,H1,8547,4150,1083074478,4345757,33.3473071,-89.2483812
28021,695735,Claiborne County,Claiborne,MS,,F,718,America/Chicago,H1,9604,4223,1262375165,35735962,31.9736926,-90.9118133
28023,695736,Clarke County,Clarke,MS,32940,F,711,America/Chicago,H1,16732,7876,1791117740,5129339,32.0414017,-88.6894044
28025,695737,Clay County,Clay,MS,48500,T,673,America/Chicago,H1,20634,9180,1062093753,15355523,33.6556666,-88.7815762
28027,695738,Coahoma County,Coahoma,MS,17260,T,640,America/Chicago,H1,26151,10792,1430818231,79539470,34.2291656,-90.602687
28029,695739,Copiah County,Copiah,MS,27140,F,718,America/Chicago,H1,29449,12184,2013052970,5751013,31.8692374,-90.4487987
28031,695740,Covington County,Covington,MS,25620,F,710,America/Chicago,H1,19568,8496,1071716796,2948833,31.6332182,-89.5526288
28033,695741,DeSoto County,DeSoto,MS,32820,T,640,America/Chicago,H1,161252,61634,1233210616,54041937,34.8753989,-89.99177
28035,695742,Forrest County,Forrest,MS,25620,T,710,America/Chicago,H1,74934,32289,1207748039,10150274,31.1888694,-89.2578598
28037,695743,Franklin County,Franklin,MS,,F,718,America/Chicago,H1,8118,4154,1460181336,7728355,31.4771453,-90.8978501
28039,695744,George County,George,MS,,F,746,America/Chicago,H1,22578,9330,1239849234,12806128,30.8626068,-88.6440346
28041,695745,Greene County,Greene,MS,,F,710,America/Chicago,H1,14400,5123,1846027833,15386763,31.2142248,-88.6391629
28043,695746,Grenada County,Grenada,MS,24980,T,647,America/Chicago,H1,21906,10155,1093251406,70698555,33.7699539,-89.8020062
28047,695747,Harrison County,Harrison,MS,25060,T,746,America/Chicago,H1,187105,85181,1486637454,1041633627,30.4160497,-89.0816427
28049,695748,Hinds County,Hinds,MS,27140,T,718,America/Chicago,H1,245285,103421,2252618859,19556755,32.2667019,-90.4428212
28051,695749,Holmes County,Holmes,MS,27140,F,718,America/Chicago,H1,19198,8415,1959840949,20509212,33.1235145,-90.0920506
28053,695750,Humphreys County,Humphreys,MS,,F,718,America/Chicago,H1,9375,3855,1083886754,33003099,33.1286973,-90.526621
28055,695751,Issaquena County,Issaquena,MS,,F,718,America/Chicago,H1,1406,560,1069781903,73507406,32.7413906,-90.9892124
28057,695752,Itawamba County,Itawamba,MS,46180,F,673,America/Chicago,H1,23401,10126,1379911657,19847169,34.2799867,-88.3613228
28059,695753,Jackson County,Jackson,MS,25060,F,746,America/Chicago,H1,139668,60067,1871923538,830458907,30.4628875,-88.6228416
28061,695754,Jasper County,Jasper,MS,29860,F,710,America/Chicago,H1,17062,8212,1751461017,3181592,32.0191127,-89.1188598
28063,695755,Jefferson County,Jefferson,MS,,F,718,America/Chicago,H1,7726,3673,1346620575,18988093,31.7342054,-91.0371787
28065,695756,Jefferson Davis County,Jefferson Davis,MS,,F,718,America/Chicago,H1,12487,5876,1057862259,1800965,31.5696411,-89.8230024
28067,695757,Jones County,Jones,MS,29860,T,710,America/Chicago,H1,67761,28424,1799510829,12724862,31.6225588,-89.1687933
28069,695758,Kemper County,Kemper,MS,32940,F,711,America/Chicago,H1,10456,4722,1984403181,2182347,32.7545579,-88.6411594
28071,695759,Lafayette County,Lafayette,MS,37060,T,640,America/Chicago,H1,47351,22729,1636116444,123022249,34.3567578,-89.4849193
28073,695760,Lamar County,Lamar,MS,25620,T,710,America/Chicago,H1,55658,24070,1287367637,8749351,31.2058686,-89.5086878
28075,695761,Lauderdale County,Lauderdale,MS,32940,T,711,America/Chicago,H1,80261,34698,1822402881,29835947,32.4042862,-88.6625415
28077,695762,Lawrence County,Lawrence,MS,,F,718,America/Chicago,H1,12929,6019,1115424285,13213420,31.550203,-90.1069949
28079,695763,Leake County,Leake,MS,,F,718,America/Chicago,H1,23805,9415,1509963962,6414131,32.753517,-89.5240158
28081,695764,Lee County,Lee,MS,46180,T,673,America/Chicago,H1,82910,35872,1165367603,8349403,34.2898881,-88.6804162
28083,695765,Leflore County,Leflore,MS,24900,T,647,America/Chicago,H1,32317,13199,1534668183,35847069,33.5505241,-90.3010647
28085,695766,Lincoln County,Lincoln,MS,15020,T,718,America/Chicago,H1,34869,15255,1518030804,5334341,31.5323916,-90.4539982
28087,695767,Lowndes County,Lowndes,MS,18060,T,673,America/Chicago,H1,59779,26556,1309262931,28374834,33.4729093,-88.4433135
28089,695768,Madison County,Madison,MS,27140,T,718,America/Chicago,H1,95203,38558,1850562626,70638762,32.6347102,-90.0337143
28091,695769,Marion County,Marion,MS,,F,710,America/Chicago,H1,27088,11838,1404766851,16152552,31.2308171,-89.822443
28093,695770,Marshall County,Marshall,MS,32820,F,640,America/Chicago,H1,37144,14881,1829030244,9254534,34.7622655,-89.5030564
28095,695771,Monroe County,Monroe,MS,,F,673,America/Chicago,H1,36989,16455,1981584651,18134176,33.8922415,-88.4804669
28099,695772,Neshoba County,Neshoba,MS,,F,711,America/Chicago,H1,29676,12357,1476657637,3814277,32.7534966,-89.1175728
28101,695773,Newton County,Newton,MS,,F,711,America/Chicago,H1,21720,9373,1497282694,3879399,32.4002323,-89.1188085
28103,695774,Noxubee County,Noxubee,MS,,F,673,America/Chicago,H1,11545,5170,1800400143,12539541,33.1101128,-88.5698162
28105,695775,Oktibbeha County,Oktibbeha,MS,44260,T,673,America/Chicago,H1,47671,20947,1186733896,9665139,33.4249531,-88.8793052
28107,695776,Panola County,Panola,MS,,F,640,America/Chicago,H1,34707,14697,1774515519,51767046,34.3639351,-89.9505673
28109,695777,Pearl River County,Pearl River,MS,38100,T,622,America/Chicago,H1,55834,23968,2100125644,20836787,30.7685805,-89.589783
28111,695778,Perry County,Perry,MS,25620,F,710,America/Chicago,H1,12250,5519,1676373773,7640180,31.1720243,-88.9923283
28117,695779,Prentiss County,Prentiss,MS,46180,F,673,America/Chicago,H1,25276,11054,1074793690,8338031,34.6182874,-88.5200954
28119,695780,Quitman County,Quitman,MS,,F,640,America/Chicago,H1,8223,3589,1048977108,3676001,34.2514096,-90.2891245
28121,695781,Rankin County,Rankin,MS,27140,T,718,America/Chicago,H1,141617,56487,2008496804,79255480,32.2641244,-89.9457981
28123,695782,Scott County,Scott,MS,,F,718,America/Chicago,H1,28264,11470,1577781371,3122208,32.4063799,-89.537638
28125,695783,Sharkey County,Sharkey,MS,,F,718,America/Chicago,H1,4916,2100,1118149626,8806466,32.8797231,-90.8132149
28127,695784,Simpson County,Simpson,MS,27140,F,718,America/Chicago,H1,27503,11934,1525925833,3383248,31.913172,-89.9194881
28129,695785,Smith County,Smith,MS,,F,718,America/Chicago,H1,16491,7237,1647885256,2640270,32.0176929,-89.5066775
28131,695786,Stone County,Stone,MS,25060,F,746,America/Chicago,H1,17786,7161,1153800111,6712392,30.7899516,-89.1177102
28133,695787,Sunflower County,Sunflower,MS,26940,T,647,America/Chicago,H1,29450,9685,1807175516,23758961,33.6023129,-90.5886186
28135,695788,Tallahatchie County,Tallahatchie,MS,,F,647,America/Chicago,H1,15378,5530,1671287200,17751357,33.9504748,-90.1732642
28137,695789,Tate County,Tate,MS,32820,F,640,America/Chicago,H1,28886,10947,1048320034,16092718,34.6503253,-89.9447795
28139,695790,Tippah County,Tippah,MS,,F,640,America/Chicago,H1,22232,9696,1185734808,5542365,34.7684002,-88.908898
28141,695791,Tishomingo County,Tishomingo,MS,,F,673,America/Chicago,H1,19593,10295,1098813904,52484941,34.7404338,-88.2393231
28143,695792,Tunica County,Tunica,MS,32820,F,640,America/Chicago,H1,10778,4803,1177584065,67492130,34.6519496,-90.3754987
28145,695793,Union County,Union,MS,,F,673,America/Chicago,H1,27134,11520,1076394333,3387488,34.4904742,-89.0038569
28147,695794,Walthall County,Walthall,MS,,F,718,America/Chicago,H1,15443,7132,1046210318,1195916,31.1484222,-90.1061368
28149,695795,Warren County,Warren,MS,46980,T,718,America/Chicago,H1,48773,21896,1524210117,77836802,32.3572296,-90.8520112
28151,695796,Washington County,Washington,MS,24740,T,647,America/Chicago,H1,51137,21708,1877071141,94495559,33.2836981,-90.9474546
28153,695797,Wayne County,Wayne,MS,,F,710,America/Chicago,H1,20747,9213,2099832593,7168386,31.6407805,-88.6957977
28155,695798,Webster County,Webster,MS,44260,F,673,America/Chicago,H1,10253,4804,1090230505,5938458,33.6130681,-89.2848256
28157,695799,Wilkinson County,Wilkinson,MS,,F,716,America/Chicago,H1,9878,5037,1756287189,25019030,31.1610675,-91.3109179
28159,695800,Winston County,Winston,MS,,F,673,America/Chicago,H1,19198,8745,1572757155,7357963,33.088491,-89.0344292
28161,695801,Yalobusha County,Yalobusha,MS,,F,673,America/Chicago,H1,12678,6344,1209858331,72197034,34.0282116,-89.7076318
28163,695802,Yazoo County,Yazoo,MS,27140,F,718,America/Chicago,H1,28065,10074,2390421148,29316416,32.7803142,-90.396448
